mcf_waso_average_landfilled,mcf_waso_average_open_dump,frac_wali_ww_domestic_rural_treatment_path_untreated_no_sewerage,frac_wali_ww_domestic_urban_treatment_path_untreated_with_sewerage,physparam_wali_bo_tonne_ch4_tonne_bod,frac_waso_initial_composition_mun_metal,mcf_trww_treated_septic,ef_waso_incineration_kg_ch4_per_kg_msw,factor_waso_waste_per_capita_scalar_food,mcf_trww_treated_latrine_improved,frac_wali_ww_domestic_urban_treatment_path_septic,physparam_waso_k_wood,frac_waso_initial_composition_mun_nappies,frac_wali_ww_domestic_rural_treatment_path_latrine_improved,physparam_wali_bo_tonne_ch4_tonne_cod,physparam_waso_k_rubber_leather,mcf_trww_treated_aerobic,physparam_waso_k_yard,physparam_waso_k_metal,physparam_waso_k_chemical_industrial,physparam_waso_k_food,mcf_trww_treated_latrine_unimproved,frac_wali_ww_domestic_rural_treatment_path_latrine_unimproved,physparam_waso_k_nappies,mcf_trww_treated_anaerobic,frac_waso_initial_composition_mun_glass,frac_waso_initial_composition_mun_other,frac_wali_ww_domestic_urban_treatment_path_latrine_unimproved,frac_waso_initial_composition_mun_textiles,va_mining_mmm_usd,physparam_waso_k_textiles,va_manufacturing_mmm_usd,density_wali_kg_n_per_m3_ww_industrial,va_commercial_mmm_usd,frac_wali_ww_domestic_rural_treatment_path_untreated_with_sewerage,population_rural,physparam_waso_k_other,physparam_waso_k_sludge,frac_wali_ww_domestic_urban_treatment_path_latrine_improved,frac_waso_initial_composition_mun_plastic,physparam_waso_k_glass,param_wali_f_noncon,frac_waso_initial_composition_mun_food,area_country_ha,frac_waso_initial_composition_mun_wood,frac_waso_initial_composition_mun_rubber_leather,physparam_waso_k_paper,physparam_waso_k_plastic,frac_waso_initial_composition_mun_yard,va_industrial_mmm_usd,frac_wali_ww_domestic_rural_treatment_path_septic,population_urban,frac_waso_initial_composition_mun_paper,frac_wali_ww_domestic_urban_treatment_path_untreated_no_sewerage,country
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.23725,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.2423951028738393,0.054,0.2086726087895745,0.3,1.8164052868992049,0.10857142857142857,549826.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,21497000.0,0.0,0.006,0.054,0.0,0.033,0.9046689023469536,0.19999999999999998,199603.0,0.124,0.13580246913580246,guyana
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.23725,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.3742448609648635,0.054,0.2303109737952304,0.3,1.9133900335576897,0.10857142857142857,553493.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,21497000.0,0.0,0.006,0.054,0.0,0.033,1.012331694767314,0.19999999999999998,198535.0,0.124,0.13580246913580246,guyana
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.23725,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.4287372693471989,0.054,0.2426015021454449,0.3,2.01639974845264,0.10857142857142857,555965.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,21497000.0,0.0,0.006,0.054,0.0,0.033,1.072230643065848,0.19999999999999998,199422.0,0.124,0.13580246913580246,guyana
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.23725,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.2893821534514898,0.054,0.2652694817938523,0.3,2.0900690094044347,0.10857142857142857,558830.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,21497000.0,0.0,0.006,0.054,0.0,0.033,1.0712884876354436,0.19999999999999998,200450.0,0.124,0.13580246913580246,guyana
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.23725,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.1742407114504859,0.054,0.2570016897043904,0.3,2.12530815252388,0.10857142857142857,561734.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,21497000.0,0.0,0.006,0.054,0.0,0.033,1.0368157370218205,0.19999999999999998,201636.0,0.124,0.13580246913580246,guyana
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.21294195,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,0.0,0.054,1.9767471894585429,0.3,6.00731027767705,0.10857142857142857,5270084.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,2775000.0,0.0015,0.003,0.054,0.0,0.0165,3.1815816417056424,0.19999999999999998,4074699.0,0.125,0.13580246913580246,haiti
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.21294195,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,0.0,0.054,1.9621594823616424,0.3,6.2900461344896,0.10857142857142857,5262884.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,2775000.0,0.0015,0.003,0.054,0.0,0.0165,3.185892538340793,0.19999999999999998,4232451.0,0.125,0.13580246913580246,haiti
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.21294195,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,0.0,0.054,2.198243069645053,0.3,6.45723759294975,0.10857142857142857,5252460.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,2775000.0,0.0015,0.003,0.054,0.0,0.0165,3.448981599729042,0.19999999999999998,4394109.0,0.125,0.13580246913580246,haiti
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.21294195,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,0.0,0.054,2.3060316450422422,0.3,6.8375933567758,0.10857142857142857,5239211.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,2775000.0,0.0015,0.003,0.054,0.0,0.0165,3.586391719070778,0.19999999999999998,4558834.0,0.125,0.13580246913580246,haiti
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.21294195,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,0.0,0.054,1.867819620605584,0.3,6.451165979536549,0.10857142857142857,5222496.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,2775000.0,0.0015,0.003,0.054,0.0,0.0165,3.036340451870129,0.19999999999999998,4726821.0,0.125,0.13580246913580246,haiti
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.21294195,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,0.0,0.054,1.9871079116712436,0.3,6.7800601972577,0.10857142857142857,5202472.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,2775000.0,0.0015,0.003,0.054,0.0,0.0165,3.334783492780596,0.19999999999999998,4897847.0,0.125,0.13580246913580246,haiti
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.21294195,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,0.0,0.054,2.197772379238886,0.3,6.814124874266249,0.10857142857142857,5179073.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,2775000.0,0.0015,0.003,0.054,0.0,0.0165,3.4579343108188145,0.19999999999999998,5071848.0,0.125,0.13580246913580246,haiti
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.21294195,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,0.0,0.054,2.2416588997353006,0.3,7.1088210643863,0.10857142857142857,5152492.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,2775000.0,0.0015,0.003,0.054,0.0,0.0165,3.652500792959724,0.19999999999999998,5248179.0,0.125,0.13580246913580246,haiti
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.21294195,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,0.0,0.054,2.405063090080516,0.3,7.2312751707465,0.10857142857142857,5122175.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,2775000.0,0.0015,0.003,0.054,0.0,0.0165,3.843279585498045,0.19999999999999998,5426831.0,0.125,0.13580246913580246,haiti
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.365,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.1067448502516419,0.054,2.966374052645416,0.3,7.8185394279027,0.10857142857142857,3874786.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,11249000.0,0.003,0.0,0.054,0.0,0.0,4.188373318363999,0.19999999999999998,3759508.0,0.126,0.13580246913580246,honduras
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.365,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.0847931107391781,0.054,2.980793896782757,0.3,8.302376227365,0.10857142857142857,3911678.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,11249000.0,0.003,0.0,0.054,0.0,0.0,4.343250180752276,0.19999999999999998,3896841.0,0.126,0.13580246913580246,honduras
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.365,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.0220645032053128,0.054,3.081620080290512,0.3,8.653699588942551,0.10857142857142857,3945305.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,11249000.0,0.003,0.0,0.054,0.0,0.0,4.4912314673969895,0.19999999999999998,4035649.0,0.126,0.13580246913580246,honduras
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.365,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.0433017485861383,0.054,2.8083410124900112,0.3,8.44327381709675,0.10857142857142857,3975542.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,11249000.0,0.003,0.0,0.054,0.0,0.0,4.394210619832384,0.19999999999999998,4175237.0,0.126,0.13580246913580246,honduras
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.365,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.0927536726634818,0.054,2.896643937782673,0.3,8.7583042128687,0.10857142857142857,4001949.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,11249000.0,0.003,0.0,0.054,0.0,0.0,4.481997492873088,0.19999999999999998,4315517.0,0.126,0.13580246913580246,honduras
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.365,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.0527088980770084,0.054,3.1274008667326525,0.3,9.09424566971785,0.10857142857142857,4024671.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,11249000.0,0.003,0.0,0.054,0.0,0.0,4.695216444106507,0.19999999999999998,4455998.0,0.126,0.13580246913580246,honduras
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.365,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.063580741862397,0.054,3.3496553217189287,0.3,9.469718676517347,0.10857142857142857,4043671.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,11249000.0,0.003,0.0,0.054,0.0,0.0,4.945763571924903,0.19999999999999998,4597020.0,0.126,0.13580246913580246,honduras
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.365,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.0146064255963844,0.054,3.3668711319866103,0.3,9.73407153223645,0.10857142857142857,4059814.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,11249000.0,0.003,0.0,0.054,0.0,0.0,4.9467227138801855,0.19999999999999998,4738709.0,0.126,0.13580246913580246,honduras
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.365,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.0533233122021844,0.054,3.4618732219978754,0.3,10.031747281668949,0.10857142857142857,4073534.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,11249000.0,0.003,0.0,0.054,0.0,0.0,4.917718771210175,0.19999999999999998,4882044.0,0.126,0.13580246913580246,honduras
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.421793617,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,0.3692966292195731,0.054,1.1032214936611178,0.3,7.24376189539225,0.10857142857142857,1294629.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,1099000.0,0.0015,0.003,0.054,0.0,0.0165,3.074269187142756,0.19999999999999998,1459784.0,0.125,0.13580246913580246,jamaica
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.421793617,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,0.4051807101416702,0.054,1.1299592087666683,0.3,7.34748923625875,0.10857142857142857,1295974.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,1099000.0,0.0015,0.003,0.054,0.0,0.0165,3.132293386110675,0.19999999999999998,1472254.0,0.125,0.13580246913580246,jamaica
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.421793617,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,0.2655852359676425,0.054,1.1717616168626468,0.3,7.287846969358401,0.10857142857142857,1297157.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,1099000.0,0.0015,0.003,0.054,0.0,0.0165,2.8696805277261945,0.19999999999999998,1484711.0,0.125,0.13580246913580246,jamaica
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.421793617,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,0.1606819764382135,0.054,1.144593471219712,0.3,6.971168019594599,0.10857142857142857,1298471.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,1099000.0,0.0015,0.003,0.054,0.0,0.0165,2.5222884016238685,0.19999999999999998,1497367.0,0.125,0.13580246913580246,jamaica
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.421793617,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,0.1651094517845662,0.054,1.064875174501297,0.3,6.869587839329251,0.10857142857142857,1300036.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,1099000.0,0.0015,0.003,0.054,0.0,0.0165,2.4711735383737987,0.19999999999999998,1510427.0,0.125,0.13580246913580246,jamaica
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.421793617,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,0.2159275773458658,0.054,1.102278559359508,0.3,6.98845755697395,0.10857142857142857,1301906.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,1099000.0,0.0015,0.003,0.054,0.0,0.0165,2.5506505288454653,0.19999999999999998,1524025.0,0.125,0.13580246913580246,jamaica
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.421793617,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,0.1614108526321184,0.054,1.1231723673607026,0.3,6.945573862773401,0.10857142857142857,1303627.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,1099000.0,0.0015,0.003,0.054,0.0,0.0165,2.499553751678492,0.19999999999999998,1538500.0,0.125,0.13580246913580246,jamaica
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.421793617,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,0.1525629756864435,0.054,1.1406139000834652,0.3,6.98153012716985,0.10857142857142857,1305001.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,1099000.0,0.0015,0.003,0.054,0.0,0.0165,2.527183488874934,0.19999999999999998,1553708.0,0.125,0.13580246913580246,jamaica
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.421793617,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,0.1539551280605158,0.054,1.142847143511614,0.3,7.029690282873901,0.10857142857142857,1305772.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,1099000.0,0.0015,0.003,0.054,0.0,0.0165,2.5820264899400325,0.19999999999999998,1569364.0,0.125,0.13580246913580246,jamaica
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.26645,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,3.4363463002436747,0.054,163.83431083213466,0.3,491.7007493075145,0.10857142857142857,25151866.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,196437666.66666666,0.003,0.0,0.054,0.0,0.0,336.2768871552737,0.19999999999999998,82408288.0,0.126,0.13580246913580246,mexico
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.26645,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,3.987065544305733,0.054,160.15362513502976,0.3,502.967805054695,0.10857142857142857,25196552.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,196437666.66666666,0.003,0.0,0.054,0.0,0.0,340.35969679047014,0.19999999999999998,83973950.0,0.126,0.13580246913580246,mexico
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.26645,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,3.389978084431464,0.054,161.18475953154874,0.3,508.719667351845,0.10857142857142857,25241502.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,196437666.66666666,0.003,0.0,0.054,0.0,0.0,353.62316558551987,0.19999999999999998,85573769.0,0.126,0.13580246913580246,mexico
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.26645,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,2.962081963680988,0.054,145.4761541183888,0.3,481.8300473619585,0.10857142857142857,25281881.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,196437666.66666666,0.003,0.0,0.054,0.0,0.0,307.35065501764024,0.19999999999999998,87182004.0,0.126,0.13580246913580246,mexico
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.26645,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,5.08901242944438,0.054,157.63691062677816,0.3,506.490678435435,0.10857142857142857,25311523.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,196437666.66666666,0.003,0.0,0.054,0.0,0.0,327.8201196245279,0.19999999999999998,88781437.0,0.126,0.13580246913580246,mexico
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.26645,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,9.157465265748051,0.054,161.20183225561587,0.3,525.0434721487101,0.10857142857142857,25324580.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,196437666.66666666,0.003,0.0,0.054,0.0,0.0,352.37558721212633,0.19999999999999998,90370887.0,0.126,0.13580246913580246,mexico
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.26645,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,8.655766500203141,0.054,177.90704553371725,0.3,544.16724961156,0.10857142857142857,25325353.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,196437666.66666666,0.003,0.0,0.054,0.0,0.0,367.60093780520975,0.19999999999999998,91948802.0,0.126,0.13580246913580246,mexico
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.26645,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,6.512279153668674,0.054,174.63634576467786,0.3,551.53577459576,0.10857142857142857,25311372.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,196437666.66666666,0.003,0.0,0.054,0.0,0.0,351.39797566492183,0.19999999999999998,93515785.0,0.126,0.13580246913580246,mexico
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.26645,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,4.707426535879361,0.054,180.5647165144176,0.3,567.2532935914301,0.10857142857142857,25283003.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,196437666.66666666,0.003,0.0,0.054,0.0,0.0,357.258247499074,0.19999999999999998,95072133.0,0.126,0.13580246913580246,mexico
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.370917072,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.0240690781337545,0.054,1.211233304242848,0.3,4.455335879256429,0.10857142857142857,2418774.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,13037000.0,0.003,0.0,0.054,0.0,0.0,1.86019659469227,0.19999999999999998,3094982.0,0.126,0.13580246913580246,nicaragua
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.370917072,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.0283491300605875,0.054,1.30987823088064,0.3,4.681518088310384,0.10857142857142857,2441293.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,13037000.0,0.003,0.0,0.054,0.0,0.0,1.9406703432377652,0.19999999999999998,3148772.0,0.126,0.13580246913580246,nicaragua
