calib_targets,argentina,bahamas,barbados,belize,brazil,chile,colombia,costa_rica,dominican_republic,ecuador,el_salvador,guatemala,guyana,haiti,honduras,jamaica,mexico,nicaragua,panama,paraguay,peru,uruguay
elasticity_waso_msw_to_gdppc_sludge,1.003613437283933,1.0018911093627065,1.0031076174808669,1.0087716567722862,1.0045647950790357,1.009564942898696,1.0069440240326157,1.0057813031971963,1.0094200987053858,1.0076619030589133,1.0057075650287295,1.0021726247526406,1.000704460815869,1.007347791049758,1.0077302815726104,1.0085613237012137,1.0011854087690437,1.0071212359630928,1.002597057911928,1.0011727821090528,1.007054230741721,1.0032891590968696
elasticity_waso_msw_to_gdppc_textiles,27.263977953671443,0.26961039585517943,27.127008007331025,8.774719049225409,3.1960692112674134,32.664552448608696,28.0616170983214,32.46869892316682,1.0146186117450584,7.179399458929593,26.041346584287137,5.497931494361543,11.918090548074037,33.211949168667616,21.194292456058523,5.128199483564785,18.69494499502196,9.425804605309175,23.776967780101934,23.09947028357676,8.194723621831436,16.306783847538767
elasticity_waso_msw_to_gdppc_wood,2.9679754550621475,2.9156844616800996,7.5892816449667535,15.315505035845051,13.762899579253494,7.590336523366643,3.2811787231892935,1.6853015306213133,4.643541555896817,5.951625592672103,10.605156141675637,3.604083988735188,1.7355294909881753,13.087713079965255,3.5218820386652663,16.02090363753539,16.486455814647424,15.810896443656784,15.972558376290506,11.201747052274548,9.159651356322236,9.238591402662902
elasticity_waso_msw_to_gdppc_yard,12.549754544434357,11.865829300268498,0.3107983333807435,9.407652520925904,8.556870165653638,0.9719289782264267,0.7695666924675785,7.735851169929785,8.784983393415663,13.589314721751045,3.968382366826633,13.182816691983588,9.70877905315975,6.051875335925834,11.340139166180442,4.251594553883938,11.976970833979403,9.955854912376603,8.560214555813115,5.438540760667636,9.822294298703317,14.916872642203359
ef_waso_incineration_tonne_n2o_per_tonne_chemical_industrial,1.1338444202221099,1.0236792988133325,0.8267900652705144,0.9161996037691773,0.8099302387227154,0.9595778682765047,0.882472521550544,1.1844933462812506,1.08126259030793,0.9664672801862252,0.8985238383490419,1.1470741793077317,0.9592760418247587,1.0614742230098577,1.06383529117458,1.178771192562151,1.076064678520928,0.926416077560426,0.9075639691585894,0.9208760106694104,1.0586869150204496,1.089614610815266
ef_waso_incineration_tonne_n2o_per_tonne_food,1.0170648622075449,1.1162101870210497,1.0415560232334737,0.8124600933858767,0.8454270406876063,1.1692546020337136,0.926881845696,1.153697291369696,1.1640489067740574,0.9829366195639464,1.0436731277953555,0.9176084795237851,1.147384235223893,1.2087005632922136,0.815583856338022,1.0717813003328636,0.9716953239097494,0.8617827621367986,1.0217149189370114,1.187991461276881,1.1382882088167698,1.174473719812538
ef_waso_incineration_tonne_n2o_per_tonne_glass,1.1008861422670804,1.0075255016613827,0.9887481365911385,1.173634644353906,1.1723252064336123,1.1845604038918078,1.0754103047461854,0.8454482772268098,1.123659080321477,1.0826750034492463,1.1524065912128476,1.1774377321815153,0.9685235160369206,0.8214619972029626,1.0821798426237679,0.9109861250368674,0.9363848670778404,1.0458209630224253,0.886107763739046,1.0146782014471025,1.1668303313379038,1.122889995021969
ef_waso_incineration_tonne_n2o_per_tonne_metal,1.0484112709523927,1.0523715617116027,0.8395304003287912,1.0193277022142366,1.191440431646115,0.9214400924956813,1.124021457791648,0.8875692115361872,1.2000473089523211,0.8174058609814325,0.867813670453633,1.0399690623576798,0.8461233010310427,0.9142919442697159,0.8839945386945388,0.9171789405819616,0.8183631731325861,1.0660581568786227,0.9567614547425726,0.9405681476081632,1.0493592722618472,1.0346688351730828
ef_waso_incineration_tonne_n2o_per_tonne_nappies,0.965962075381906,0.9828512090869428,1.0030002187639508,0.8254599528828257,1.0527736935432805,0.8217625101173298,1.0744254999522194,1.0808670933673843,0.8711814336654757,0.9793346923490568,1.0342995539948276,1.0821295310874213,1.0148486008472533,1.1316771751892145,0.9508728483449347,1.0294443410552194,0.862116247894112,0.943673887605576,1.0738981727346506,1.2021781720545615,1.1881489452443859,0.9277504421435363
ef_waso_incineration_tonne_n2o_per_tonne_other,1.053059629247481,1.1661741308297833,0.9901847921339392,1.0881515256785084,1.1063276449788755,0.990402472770251,1.0966936669751057,0.9573038662568311,0.9755568305485969,1.1070268684182594,0.9544554512866654,1.0567200302588944,0.9194573414244852,0.8653266126711162,1.0683758599814155,0.8218123512240105,0.9476647379646411,1.0512307514433674,1.066425348616024,0.9523369476547383,0.8239023908064126,1.0252165041151122
ef_waso_incineration_tonne_n2o_per_tonne_paper,1.0025362773617548,1.1534329221164126,1.1531913595377112,0.9796561302193423,1.187764274295632,0.92699603791529,0.9269568945014014,1.01311212887037,0.8022060585350701,1.0849756488945432,0.8387955708622272,1.1092802876126808,1.0725616942727818,1.1063039890871047,0.8356759440254561,1.0542939206107544,1.0960735917996405,1.1716855564964646,0.8353186252015624,0.8959069358692607,0.9139016709313046,0.8427713369246027
ef_waso_incineration_tonne_n2o_per_tonne_plastic,0.8887942653714757,0.9352390592580894,0.9005731338347962,0.8585897849290041,0.9617016260579471,0.9250110019000024,1.0156551494547001,1.1635033549890421,1.0692256209138873,1.2016747145604298,1.1786071103603706,0.897391978463411,0.9923653680438603,0.9970000594407329,1.1753325655360902,0.994336156760695,0.891887737540718,1.1015893307565052,1.0677157310801109,0.9629045086041765,1.0303207698512191,0.8124406957990036
ef_waso_incineration_tonne_n2o_per_tonne_rubber_leather,1.1228864270878796,1.0193877828029958,0.9116782614838819,0.8006666843692465,1.0093992780059469,1.080950854285819,0.8986246691439251,1.0365543661498184,1.1924074945212526,0.8194109055312113,1.1229906425325669,0.8232172497096248,1.1905090847687285,0.9360380015676916,0.9510605497816287,1.1989386956235573,0.9222159532042735,0.9786562044718297,1.1283420732370328,0.821512333177214,1.0633780213203732,0.9595953597068095
ef_waso_incineration_tonne_n2o_per_tonne_sludge,1.005096213525308,1.0581296436863925,0.9930882121973164,1.0559262821630409,0.9885868524662764,0.9828901423746432,0.9884842692902248,1.0515527088375514,1.037724311812181,1.0238669022242368,0.9987356369933865,1.0019006354749582,0.9512413442874755,0.9795113491720765,0.9955547717544301,1.0085833334078391,1.0394203632724501,1.036178522478254,0.9812197334301312,0.9862997642934181,0.9723513896674746,0.9556218937410053
ef_waso_incineration_tonne_n2o_per_tonne_textiles,0.9350773169856864,1.0028409386104484,0.9627559566908472,1.1782717428843936,0.8691613170379597,1.1133463883898613,1.0661569043421284,1.1029382786592585,1.1456856603277572,0.8932707091163204,0.8710406285679434,0.9987692232246581,0.8518308653210233,0.843929302601953,1.1558279711876507,1.092294593636611,1.1597196830767347,0.9590973701938594,0.8586271260474194,0.8962421261704285,0.8869903203396547,0.9515452756217908
ef_waso_incineration_tonne_n2o_per_tonne_wood,0.8921906270413195,0.9883926628290514,0.9767343770971056,0.8755789185401637,0.9885190617817501,0.9775078428910351,0.9138319129322754,1.1794631579438322,0.8520623961398363,0.8203251947511017,0.8213916649131725,1.0332099594654136,1.1872564851828886,1.1089035773113904,1.1286856274110917,1.205784565296539,0.9550978688165228,1.0127529955320507,0.9189695302988519,1.1531993690609839,1.0871437003782942,0.8044993909373789
ef_waso_incineration_tonne_n2o_per_tonne_yard,0.8928560834058535,1.0371310090591164,0.9904001206219214,0.9053951539903158,1.0325460243604485,0.8886089038641588,0.8753572239780013,0.8646726299028491,1.0721754837360304,1.171739044960425,0.8909626101100834,1.1325825751212624,0.8298539614655668,1.0441129184382099,1.1568297603253983,1.025861231026966,0.8692314293866072,0.9025003131106543,1.0658343423282257,0.8931796779212308,0.9733292727668476,0.9707465405873439
ef_waso_compost_kg_ch4_per_kg_food,0.7695334000850722,1.19325612092954,1.1678769316366087,1.340493954349264,1.3366730780651648,1.1471888407855393,1.1339516917165495,0.8133765227599182,1.15392133007885,0.9846220957832195,1.0621552977126485,0.6950089634583068,0.9827578062769606,1.3555553470965873,0.727255720550237,1.265205503219407,0.8165614884090534,0.6479908768682991,0.7947447443361934,0.8391945438026975,0.7899946207552747,1.0232844823098515
ef_waso_compost_kg_ch4_per_kg_yard,0.8974098276153939,0.6212980897821343,0.9238445077377893,1.0823843005477212,0.7093459143440866,0.6978022863552145,1.2804899288005376,1.20968461394075,0.8990160296038987,1.4056043674469318,0.753133479752641,1.2730646298309014,1.266431956935167,1.2084741772597594,1.2012116219938667,0.8515332286174091,1.2009720989389128,0.7288184153200568,1.3731296058232307,0.7639286306048082,0.7579654840228369,0.6527150789105525
mcf_waso_average_landfilled,1.6266156966732122,1.5289641749036622,0.8644795527642932,0.9691353455866527,0.9281833638860536,1.2250709016253867,1.3045065550096822,1.0174790430626202,1.1934850613287469,0.9715947330861892,1.2348019712776093,1.6110018404647843,0.9215992850929445,1.2774350338983165,0.9282987735293714,1.0266027374312485,1.008370834278843,1.3702114643917342,1.2712461019400216,1.033337244714329,1.613737758202387,1.219270526314307
mcf_waso_average_open_dump,0.8074274376588124,1.130319455640908,1.0849498650800427,1.3838296531426135,1.4125697731418145,0.8417840924991972,1.3099028338484677,1.2862167978749932,1.6082059872761814,1.3349748364461573,1.5158623598952765,1.5235602820929905,1.0214149783657116,1.645026511214871,0.9115995703756777,1.2988626491938728,0.8877024924583918,0.77181964383885,1.566297479169797,1.6259212658250424,1.41980207688959,1.6375804670719836
frac_waso_compost_methane_flared,1.3248008885040912,0.3342570833647887,1.673881905465878,0.5788642977135788,1.1714059245638768,1.2141829740411898,1.6870737459401552,1.1104523838328286,0.7023571151210259,1.604941145125557,1.5558508411267802,1.345130446386078,0.867784398562403,0.9755704593120904,1.9230171026029328,1.5287340563488527,0.9672507649185164,1.5123990704581105,0.39078526206607095,1.174300174393878,1.5541794144145376,0.7188509404243936
frac_waso_landfill_gas_recovered,1.0048865746370075,1.0072124359249457,1.008107326609923,1.0022759459266146,1.0088432396347424,1.0090528765229,1.0019330901461507,1.0085905443101353,1.0005446057745035,1.0002661898290537,1.0075271582862457,1.0004889778985766,1.003133586057268,1.0069476956822354,1.009673270867606,1.0071156283527645,1.0019485492215625,1.004578346803996,1.000625153184083,1.0039982261640799,1.0061381970769854,1.0084368786209856
ef_waso_compost_kg_n2o_per_kg_food,0.6111018113874034,0.7868733019148804,1.4319371504480924,1.024640887265212,0.844779420009102,1.0144433772894992,1.036749687766654,0.7252880689895753,0.8469547485333289,0.6160568246696653,0.757126783856204,0.8714830644539227,0.7601050642885645,1.2289891078247808,1.0277866108550624,0.8041588002753168,1.332824406942907,0.8559735447613412,0.6983687876788436,0.9340104633123462,1.2666946207485692,0.729342226157652
ef_waso_compost_kg_n2o_per_kg_yard,1.2248716344302268,1.3959934141188368,1.1198614589114595,1.1643730124411955,0.5867697446552644,0.7166306445496577,1.4162465105671176,0.8248142801583878,1.4101909500374714,0.932127363027091,0.7573164473274085,1.1600608779494528,1.2446962119988814,1.252309080752053,1.1571198884928218,0.7560446260574805,1.4265513495843958,1.3375848109840214,0.6395528358932795,0.9422423765230356,0.6586902690581252,1.2348777502393555
qty_waso_annual_waste_collected_tonne_per_vehicle,1.0083465941873495,1.0086664759316215,1.005833211739742,1.0040326061559737,1.005195689387979,1.0026949145268578,1.0026702715590206,1.0018663519538422,1.005336375557304,1.0043208258827456,1.0089431371146556,1.005602946856448,1.0070678778342035,1.002912228500584,1.0063979972820256,1.0066959635696064,1.0095456309753714,1.0043539279498366,1.004360451088382,1.009377240540734,1.0069063538611926,1.0017143742698424
ef_waso_incineration_kg_ch4_per_kg_msw,1.5140534437971316,0.3233136240888894,1.7279099805947764,0.7104119672641604,1.870037310272594,1.0588077704564025,1.0651732404350238,1.8965269375090559,1.059237554964563,1.6411837957098474,1.7221541586598534,0.6070167985819905,1.5651419768301469,1.4223029674302896,0.24160067927688614,0.23433421941226057,0.6805445331727882,1.7206071367137397,1.0394798742960387,0.47571225734692907,1.08221774288348,1.3932158005729904
historical_back_projection_growth_rate,1.9807729725195948,1.8484815249535498,1.5067660806207583,1.9936542151259413,1.9338058109723246,1.9620084803998783,1.3225502967556948,0.736061896294586,1.9783490113479978,1.596814129824989,1.9739134209376328,1.4076412612111913,1.971231483002124,1.6409382649173523,1.8064693049582439,1.6642717375392901,0.5238656491930248,1.9509639292991305,1.8701929407573972,0.6045382644405151,0.8427600530637802,0.5133956323318021
ef_waso_incineration_kg_ch4_per_kg_isw,1.0115302001741908,1.6430635331685226,0.856421861225448,1.5048159695223566,0.25625550164377503,0.6329148618985521,0.24281472948497063,1.2141316894223229,1.0455244488474893,0.583815164431241,0.6366903643931834,1.3678681230465624,0.46265148104224907,0.38388507516639336,1.7903026485826916,1.2293100815613198,1.0844956884328114,0.3545870684630687,0.8254317415335466,1.250316949040878,0.6308625970440453,1.538876034426972
ef_waso_biogas_kg_ch4_per_kg_food,1.1750456339496793,0.7742856756917065,1.3898227850334552,1.274479275602693,1.295241300204704,0.8404867185688518,0.6391913733571124,0.9791253359550635,1.3120624082689165,0.8094794634690841,1.3460115214140083,0.5700249946119262,1.0290969611637069,1.1601467580359186,0.5759732649920378,0.9159086017750844,0.7215659979102462,1.2160943317867394,0.7552576393280748,0.8520351497235532,0.632586741615733,1.3534141722575885
ef_waso_biogas_kg_ch4_per_kg_yard,1.3750572180379719,0.7478703573187466,1.0482814731320849,0.639289504433345,1.3847407827879545,1.2393373568306667,0.8151203377181316,0.9335376399273994,1.439527170133048,0.5706543130476348,0.8634981804601711,0.6857736682576959,0.8198939909778087,1.345066587664683,1.2490859749845113,1.2053194696107465,1.1668497153136856,1.1458240286694767,0.7488425090077706,0.6067069081716754,0.7432312510403338,1.3671918233274805
