Nation,Year,gdp,mineria,servicios,comercio,manufactura,industria
colombia,1990,120.48405678026401,0.00226326363568704,0.483031645256986,0.5,0.180333075421471,0.314968602181932
costa_rica,1990,18.8458976354461,2.058119437068e-05,0.5851655902223191,0.5,0.19379938219126402,0.256960006915969
dominican_republic,1990,19.981325093406898,0.0192925125125962,0.476657714124608,0.5,0.179591360289225,0.302365851527704
ecuador,1990,43.6838541873025,0.00031413011003399003,0.451181275071851,0.5,0.223309350666522,0.301298131240122
guatemala,1990,24.741807083637298,0.0,0.5433308071653741,0.5,0.150509912866132,0.197877597547569
guyana,1990,1.78266552618667,0.0919984607636653,0.326651783976449,0.5,0.0455154821135837,0.173954682692168
honduras,1990,8.55551391715224,0.0102727246065378,0.44245262860914797,0.5,0.215412849326169,0.313309372393493
haiti,1990,11.1419434201677,0.0,0.435350334455128,0.5,0.13715828537755098,0.23085655612727202
jamaica,1990,10.772516264731701,0.0601425055464997,,0.5,,
mexico,1990,626.2742628887829,0.006258819239929591,0.5969396191362489,0.5,0.191355636082271,0.26146929748992
nicaragua,1990,5.24848346077145,0.00261920332912853,,0.5,,
panama,1990,12.7061700486656,0.0,0.6923885061891051,0.5,0.153072886447817,0.19392813174204998
peru,1990,59.593009486091596,0.058007623623415105,,0.5,,
paraguay,1990,16.3841844487681,0.0,0.420634003822923,0.5,0.144841479560891,0.32841414148914405
el_salvador,1990,12.6800523812405,0.0,0.546599796397964,0.5,0.187166513151966,0.23307547542110998
uruguay,1990,23.9584409352029,0.0,0.615299011743381,0.5,0.279653882593043,0.346424446889034
argentina,1991,290.094591011844,0.00012867514717022002,0.605611985052019,0.5,0.243864490932335,0.327225282556322
bahamas,1991,8.26064366757906,0.0,0.668485709510279,0.5,0.0480078170200183,0.156992247264686
belize,1991,0.657947770049626,0.0,0.532422537063989,0.5,0.10413894561924501,0.189462938259571
brazil,1991,926.678369092735,0.006686907742306059,0.605497927822806,0.5,0.218391379495813,0.317672456052483
barbados,1991,3.7669912581609,0.0,0.7051181102362201,0.5,0.09790846456692909,0.173941929133858
chile,1991,78.2859576587188,0.0475579550320127,0.466087323016627,0.5,0.190763833654457,0.373729378394139
colombia,1991,122.895674813702,0.00434369845203986,0.48634966530671797,0.5,0.17908127156721002,0.31630410369324197
costa_rica,1991,19.2728806555387,0.0001239608262214,0.527984666206819,0.5,0.205679650492796,0.273690320385174
dominican_republic,1991,20.1699765541804,0.013388648236842,0.467635607116049,0.5,0.26215381425594797,0.33622602604480906
ecuador,1991,45.5584779431319,0.0025624545154273497,0.44688390328386096,0.5,0.23638882850754,0.304402032951511
guatemala,1991,25.6469239314704,0.0,0.546845542046497,0.5,0.148637550371229,0.195754638267262
guyana,1991,1.89065701827277,0.123261384181667,0.255504799055587,0.5,0.0373145819432326,0.20212492942565302
honduras,1991,8.27153002306687,0.00153187312440925,0.46438930006392704,0.5,0.19482696492479398,0.292344624608522
haiti,1991,11.3514726492516,0.0,0.40190446423632203,0.5,0.114514299939149,0.259877413287603
jamaica,1991,11.2937163213515,0.0767485576422083,,0.5,,
mexico,1991,652.6701876872801,0.00138715241093327,0.603786860228101,0.5,0.18909275360830002,0.257497952510099
nicaragua,1991,5.2385490528547605,0.00289276734551629,,0.5,,
panama,1991,13.9029649122936,0.0,0.67744620937031,0.5,0.15542626654749,0.215759054955948
peru,1991,60.915532773738704,0.0193566171509387,0.583818129953409,0.5,0.161453419440961,0.258690290952988
paraguay,1991,16.9565905341615,0.0,0.41350105341625004,0.5,0.140781897324862,0.36696075545648
el_salvador,1991,12.8695034674735,0.0,0.546797044305413,0.5,0.18796072776976602,0.229998828713071
uruguay,1991,24.8062842805597,0.0,0.602945084113922,0.5,0.283105151071052,0.35548658203734496
argentina,1992,313.12024448989,8.259840317586e-05,0.633252164422299,0.5,0.21859131558660302,0.306839549022114
bahamas,1992,7.94462597286074,0.0,0.6660829848825991,0.5,0.04359440334512701,0.154172724348665
belize,1992,0.737285247043466,0.0,0.54433423962564,0.5,0.102807256329406,0.18930028692935502
brazil,1992,921.636571083558,0.00653832992239153,0.683574569188384,0.5,0.233085986320751,0.34132266642225095
barbados,1992,3.55255449817418,0.0,0.715201839550332,0.5,0.0881195707715892,0.15250383239652499
chile,1992,87.0279217471436,0.0363722443218245,0.482021131031626,0.5,0.18987091449061602,0.35263546563680104
colombia,1992,127.86671814195199,0.00316107147629759,0.512154841670251,0.5,0.168422107892647,0.297002105573033
costa_rica,1992,21.0461983968351,0.0,0.5137750814622639,0.5,0.207009399854205,0.27880456764546296
dominican_republic,1992,22.433236056918098,0.0074714972246079205,0.47345273024014406,0.5,0.244921152320513,0.323520812408028
ecuador,1992,46.52172570570939,0.00023722829079081,0.446020559030867,0.5,0.258124008753903,0.32614900224166804
guatemala,1992,26.8878090150783,0.0,0.547057211383848,0.5,0.146426002050906,0.200092308259127
guyana,1992,2.03733203016772,0.0840329385116743,0.261265887790474,0.5,0.0376599477896178,0.165061839346086
honduras,1992,8.773916939325279,0.00023302439433062,0.455742733584855,0.5,0.193682656154161,0.303625468233582
haiti,1992,10.7487170667404,0.0,0.409496955933514,0.5,0.113877029377658,0.22937422690375
jamaica,1992,11.514569744121701,0.08304500985833309,,0.5,,
mexico,1992,675.781907471657,0.00107693501171805,0.618075913460711,0.5,0.185388231560325,0.257259806632477
nicaragua,1992,5.25878800787912,0.0024232145054787,,0.5,,
panama,1992,15.0432416513432,0.0,0.6835209245192481,0.5,0.151429216905428,0.214662547681876
peru,1992,60.5862787607225,0.0130194041701465,0.568458700958807,0.5,0.16148615145116,0.262788955763588
paraguay,1992,17.2442468857355,0.0,0.44019205979907705,0.5,0.140768797065369,0.355108237096318
el_salvador,1992,13.773195279879,0.0,0.549328204584192,0.5,0.196672108864086,0.24944610290230698
uruguay,1992,26.773816650489103,0.0,0.613610794419743,0.5,0.247848416204157,0.327821761160779
argentina,1993,338.817957426035,2.8433780053709997e-05,0.61056897614085,0.5,0.182399115325496,0.27338739645861
bahamas,1993,7.96908003143684,0.0,0.7117483829236739,0.5,0.0426280724450194,0.130898771021992
belize,1993,0.783555651256318,0.0,0.548443758029422,0.5,0.09709163765498109,0.190682148133907
brazil,1993,967.024315178796,0.0040133001124371195,0.7333788032026329,0.5,0.260497364463813,0.37299120717524503
barbados,1993,3.5807286710191497,0.0,0.706072289156626,0.5,0.08371084337349399,0.146120481927711
chile,1993,92.7620033797976,0.022647985180214398,0.49331437803057904,0.5,0.19271304562678998,0.349957387844681
colombia,1993,134.752865088889,0.00180953994160209,0.516619302594552,0.5,0.15832146074946,0.301688803315477
costa_rica,1993,22.5398873458097,0.0,0.527635038244888,0.5,0.197173134197913,0.273579087600237
dominican_republic,1993,24.085334652008097,0.00231340419760861,0.487489507716908,0.5,0.23489170985333702,0.32210578141693097
ecuador,1993,47.4397008078818,0.00015859852669265003,0.442870525020328,0.5,0.223930078997327,0.285826832634873
guatemala,1993,27.9437287522308,1.76125670111e-06,0.552542738752494,0.5,0.144970912478495,0.198796257082051
guyana,1993,2.20388607287743,0.154699455156811,0.235454299438468,0.5,0.0334381976862188,0.235521953859685
honduras,1993,9.34384585952438,8.496723259804e-05,0.475687715161743,0.5,0.184943161054088,0.30722002175344104
haiti,1993,10.1654598626371,0.0,0.42963086089284197,0.5,0.1318910284086,0.240591745099732
jamaica,1993,12.5989085870845,0.040619944549114904,0.571535933746924,0.5,0.134141848779122,0.284493302485964
mexico,1993,688.899887486446,0.00045493373167102,0.580219738859898,0.5,0.181609112443805,0.324825648919561
nicaragua,1993,5.23812433417857,0.00207528643382602,,0.5,,
panama,1993,15.8639624706666,0.0,0.666079922206051,0.5,0.143221083850776,0.226677579474491
peru,1993,63.7631669436607,0.0059911710863658095,0.548207029461811,0.5,0.16190048944406701,0.27710001388362804
paraguay,1993,18.095484890382703,0.0,0.440873288493123,0.5,0.139874190061963,0.332043974695818
el_salvador,1993,14.5745632435703,0.0,0.535005939580998,0.5,0.20491219126319,0.262669863663578
uruguay,1993,27.4853431725756,0.0,0.684640499937742,0.5,0.211009975136999,0.29664439299094797
argentina,1994,358.592053441545,4.873942285031e-05,0.6159079292262281,0.5,0.178190917106899,0.267545586932878
bahamas,1994,8.220019637315309,0.0,0.6746370052163241,0.5,0.041106474378643794,0.14582908867750802
belize,1994,0.784796972177201,0.0,0.5540797724566849,0.5,0.09767877914815941,0.177909198925008
brazil,1994,1023.6229947383299,0.00256437101168208,0.568943424724272,0.5,0.237212337008806,0.354209197179743
barbados,1994,3.6527293349562897,0.0,0.7193667668130349,0.5,0.0787843771666281,0.1435636699792
chile,1994,97.42811579762531,0.040640879095304096,0.492821165135001,0.5,0.192386978659416,0.365858392905808
colombia,1994,142.58828860498699,0.00222638562949469,0.528260256465956,0.5,0.149969758426646,0.291146819751249
costa_rica,1994,23.5584712510644,0.0,0.528501398028987,0.5,0.190715761411256,0.266085239110742
dominican_republic,1994,24.7116386796605,0.007520162110333169,0.496185495971745,0.5,0.22988777601374502,0.324324551312894
ecuador,1994,49.459802089652,0.00029985693050976,0.460340844660993,0.5,0.228424555340655,0.282500633665148
guatemala,1994,29.0709065345551,9.5159467472628e-07,0.558271891342635,0.5,0.143461147809189,0.19685544603323699
guyana,1994,2.3919309587266997,0.162568776185112,0.22242422421236602,0.5,0.030693954729630598,0.242222894488753
honduras,1994,9.363645795808479,9.092112635881999e-05,0.459139363675434,0.5,0.20443783677910599,0.315413042036894
haiti,1994,8.950623439532961,0.0,0.429931975343409,0.5,0.134724271723145,0.222277824712913
jamaica,1994,12.7732006037343,0.0417242693265338,0.584702028236781,0.5,0.134798201803739,0.281680459859315
mexico,1994,722.9389867018709,0.0008219763515471,0.584620962957883,0.5,0.173846426074588,0.32143107648929004
nicaragua,1994,5.41295857790271,2.559252848753e-05,0.5034626582648081,0.5,0.139780037475245,0.19762638419352602
panama,1994,16.3161086915961,0.0,0.67304544062267,0.5,0.139293671403527,0.221323305980345
peru,1994,71.6113710221401,0.0171749980205984,0.526907353493137,0.5,0.16000365189340499,0.291512391077207
paraguay,1994,19.0577878770743,0.0,0.420722508023346,0.5,0.14154083612860702,0.322311815367462
el_salvador,1994,15.258410747352501,0.0,0.536698763859185,0.5,0.199595501410009,0.26183253760978703
uruguay,1994,29.486645185877997,0.0,0.6706361338871529,0.5,0.18878352640565102,0.279965971554285
argentina,1995,348.389357874283,6.198873260732e-05,0.62263779670525,0.5,0.17246752114807598,0.263012103355498
bahamas,1995,8.57995391902168,0.0,0.681353747448236,0.5,0.0353269174686498,0.13764887722368
belize,1995,0.789854886056981,0.0,0.5515169098477251,0.5,0.0975529578633915,0.179343995422474
brazil,1995,1066.85871762264,0.00186451701803796,0.581214163735458,0.5,0.145422791544751,0.233814603867342
barbados,1995,3.72629523071816,0.0,0.7215294909172459,0.5,0.07988338192419821,0.149450549450549
chile,1995,106.13165764186,0.057124400201641105,0.48336338530763795,0.5,0.19349879522350602,0.380435455979312
colombia,1995,150.006355333888,0.00254858717722395,0.539334397761113,0.5,0.147615046482786,0.29228924004870804
costa_rica,1995,24.5370790844973,0.00019885119930912,0.522555470165873,0.5,0.190069356442921,0.265701479962984
dominican_republic,1995,26.1166017807669,0.0109234745027765,0.497966520990978,0.5,0.217122746265831,0.321772137052539
ecuador,1995,50.5739082553626,0.0017525871527567698,0.478071197724812,0.5,0.221645697816292,0.271405229373742
guatemala,1995,30.509494153709802,3.8425463393672705e-07,0.561876839205111,0.5,0.141139240811054,0.196615925421153
guyana,1995,2.51227968662218,0.12766237523873,0.218792119862111,0.5,0.0322416182430263,0.21012562725637798
honduras,1995,9.94319035180526,0.00011840510225154,0.461103465283107,0.5,0.198570160613244,0.311009637814889
haiti,1995,9.83652996470022,0.0,0.428408634370401,0.5,0.191938652699647,0.30394634532104603
jamaica,1995,13.0733653307439,0.0224031058745175,0.572533614826864,0.5,0.122328551404295,0.274616263173378
mexico,1995,677.4572263527259,0.00259430201606924,0.587331219489585,0.5,0.19151351754796198,0.326920822660359
nicaragua,1995,5.73296770567391,3.147507335528e-05,0.48715806015581203,0.5,0.13936940668029402,0.200905170830684
panama,1995,16.6019145015347,0.0,0.6685161734450711,0.5,0.142200134936823,0.225982901672716
peru,1995,76.9187726274153,0.0197514179251688,0.529156931059428,0.5,0.153347247283038,0.290978937827927
paraguay,1995,20.3580645919868,0.0,0.41548729287881003,0.5,0.145491051158692,0.317262289896802
el_salvador,1995,15.980756332829001,0.0,0.543069516742595,0.5,0.19160183095010702,0.254829453091019
uruguay,1995,29.059796814191003,0.0,0.655281827389675,0.5,0.19694650697979502,0.289189850058435
argentina,1996,367.643757074802,5.517452249162e-05,0.613509955456509,0.5,0.175357232920479,0.265925606398683
bahamas,1996,8.94233088326863,0.0,0.679338597949571,0.5,0.0427179274037129,0.14037628151842602
belize,1996,0.801142800500145,0.0,0.545585746345417,0.5,0.10048413490010301,0.18190240937568197
brazil,1996,1090.42417630599,0.0019335420891114698,0.603188797934472,0.5,0.130671912367218,0.22340114560779298
barbados,1996,3.87447051012504,0.0,0.728270929743374,0.5,0.0789440471182162,0.149179638199411
chile,1996,113.351705792919,0.0438392541276493,0.50989059164834,0.5,0.16840961014114397,0.342789776144086
colombia,1996,153.09026805858,0.00198986783734945,0.572160632200197,0.5,0.144092035112335,0.285190019571669
costa_rica,1996,24.8684424097289,0.00020376689526552,0.529736740798969,0.5,0.191436039647816,0.259858745652528
dominican_republic,1996,27.677806561030497,0.006711553586201609,0.49854366602172,0.5,0.227048356706093,0.335438672350398
ecuador,1996,51.449720654550006,0.0013411200192760201,0.49461175595249895,0.5,0.21924324714501398,0.26789180360897896
guatemala,1996,31.4118978355379,1.6048539504399998e-06,0.562584610946793,0.5,0.13968915201062798,0.196854390723014
guyana,1996,2.71214453777669,0.135673573852099,0.226779343595692,0.5,0.0310786651641825,0.22609274540493002
honduras,1996,10.1292051997624,0.00012705136273496,0.45785474534625004,0.5,0.202339701242105,0.310089047275255
haiti,1996,10.243838374392901,0.0,0.410790640341287,0.5,0.14157613565717,0.349206144017836
jamaica,1996,13.0584968346734,0.0257387221826923,0.605557134424939,0.5,0.121228020316405,0.25485137981038997
mexico,1996,723.343156837845,0.00185948114900305,0.571800582575076,0.5,0.202015918235257,0.339472188082038
nicaragua,1996,6.096682561943539,0.00035744749395289003,0.472294576858909,0.5,0.136079685075252,0.20009618736338802
panama,1996,17.279223339675703,4.37662941625e-06,0.669289318244862,0.5,0.14128373919279,0.225623864418539
peru,1996,79.0717083660509,0.0144864014145699,0.530809846171998,0.5,0.15309057121366298,0.288696665339292
paraguay,1996,20.678456785647597,0.0,0.42569699356401103,0.5,0.143997372945479,0.314493057482251
el_salvador,1996,16.1104340816944,0.0,0.552780878200305,0.5,0.18656927212524502,0.25418255570188203
uruguay,1996,30.680740006749698,0.0,0.663154938989998,0.5,0.192638709426765,0.285454956882233
argentina,1997,397.46351416086605,4.537976279634e-05,0.608492831021072,0.5,0.18227905749866,0.271791508883114
bahamas,1997,9.557182252883829,0.0,0.768449677529389,0.5,0.023466764365892,0.127093216431157
belize,1997,0.829540535763373,0.0,0.5559573126642939,0.5,0.0961775811742103,0.17472446958208
brazil,1997,1127.44239767823,0.00164715731443986,0.606057128176905,0.5,0.130186253732125,0.225941476118263
barbados,1997,4.05812437755893,0.0,0.7195024875621889,0.5,0.0796616915422886,0.16041791044776102
chile,1997,121.771345594638,0.041408270291190805,0.517542610366664,0.5,0.16533462852574898,0.337926798230082
colombia,1997,158.34171384585,0.00114781357819597,0.58394433716949,0.5,0.137888033704677,0.270786703606707
costa_rica,1997,26.2302795414689,0.00010574299244782,0.526945640746744,0.5,0.19458014682518002,0.260415142266183
dominican_republic,1997,30.1370541455185,0.00463657242037695,0.507358012811056,0.5,0.217391349010449,0.32111919279323503
ecuador,1997,53.676394986100505,0.0002975070171435,0.501865605095813,0.5,0.20420373446442303,0.258733559916857
guatemala,1997,32.7827413110725,1.579191101063e-05,0.562990063665567,0.5,0.137461754930424,0.19974251757491002
guyana,1997,2.87977312252196,0.0981296185082254,0.259238076822731,0.5,0.0309060907352936,0.218489282031611
honduras,1997,10.594954468416999,0.00014235337278427,0.473564936570194,0.5,0.192472951356972,0.301958447482195
haiti,1997,10.5209048972374,0.0,0.421452857089953,0.5,0.107777469170092,0.32017668407214006
jamaica,1997,12.9095699183412,0.019417184732325902,0.617453320286887,0.5,0.11099230326934499,0.24311783159997202
mexico,1997,772.8693942540699,0.00136301543588185,0.568599727500059,0.5,0.20204133942435099,0.34198294653378297
nicaragua,1997,6.33851667734021,2.411423154652e-05,0.48510799422421697,0.5,0.136112819353842,0.19436488858904902
panama,1997,18.3956323077634,6.60970998006e-06,0.686931878691534,0.5,0.127336121488774,0.21347313152918101
peru,1997,84.1930440834447,0.0144484838760228,0.530234659952874,0.5,0.15355863271037098,0.29351538039443503
paraguay,1997,21.5557436445683,0.0,0.44594974611927596,0.5,0.137285343730401,0.311785640245962
el_salvador,1997,16.6159746807867,2.85950426831e-05,0.562270061008114,0.5,0.184335248776821,0.25217032511178
uruguay,1997,33.3032324662847,0.00031039495174318,0.619183074640872,0.5,0.148826021296259,0.23523697908851499
argentina,1998,412.76657032576395,0.00014256346308993,0.6153968561448341,0.5,0.178379584760908,0.267121357626278
bahamas,1998,9.126765315755659,0.0,0.769124951340656,0.5,0.0199613066753302,0.12677771241084002
belize,1998,0.860569617074972,8.68178254616e-06,0.561446658153641,0.5,0.0940236381577038,0.172966233276257
brazil,1998,1131.2542567705,0.0029196568498348102,0.6111859304813541,0.5,0.121551371940101,0.221187903794666
barbados,1998,4.2094301206152505,0.0,0.7043946346629011,0.5,0.0789622308506883,0.156124249911754
chile,1998,127.037444239312,0.0200850842994829,0.53819735382302,0.5,0.161500728174952,0.30906123517893397
colombia,1998,159.243919738965,0.00030467745734945003,0.589164164269976,0.5,0.140513156430057,0.263922916059744
costa_rica,1998,28.1071369831943,5.406893666824e-05,0.529371389319093,0.5,0.189493010182259,0.259855719314192
dominican_republic,1998,32.1605999291039,0.00016306244527949002,0.49423230748233105,0.5,0.216480290826642,0.329162985066011
ecuador,1998,55.429750211192705,0.00012950960067446,0.52085486843384,0.5,0.199260144824571,0.258163124547115
guatemala,1998,34.4197566130456,8.22234611916e-06,0.565657328046531,0.5,0.135673608313792,0.199943682814931
guyana,1998,2.83141872266524,0.0550067993489783,0.289900184617783,0.5,0.0295457489065834,0.20872761441589202
honduras,1998,10.9753380236348,2.349451715537e-05,0.478413162833714,0.5,0.194776566719637,0.29744019922021797
haiti,1998,10.7504542436496,0.0,0.41356672539962197,0.5,0.096211184659587,0.34853688270870004
jamaica,1998,12.608189096377702,0.0168518755080364,0.625222622146389,0.5,0.103713897849128,0.22969312393359298
mexico,1998,812.77979141935,0.00113594969158073,0.569450693562178,0.5,0.20112316767992902,0.338837626016573
nicaragua,1998,6.5737822259435,3.223534655802e-05,0.48790699420399397,0.5,0.127259180258268,0.19232644544816602
panama,1998,19.7461477829381,0.00013567037914344,0.686626498908936,0.5,0.123644221118864,0.21016646004612
peru,1998,83.8633966964583,0.005731879673889539,0.535205983294995,0.5,0.148647485023311,0.28474776426014503
paraguay,1998,21.570409688791802,0.0,0.44674505158619804,0.5,0.14350189261329,0.329920082544748
el_salvador,1998,17.0566764054463,8.93523715017e-06,0.569109816508222,0.5,0.18639911587712799,0.261831281933452
uruguay,1998,34.808168940114896,7.797090514699e-05,0.62155883405257,0.5,0.14171313115425,0.234060788967735
argentina,1999,398.792535409293,0.00022251984219034002,0.634877305192171,0.5,0.169615250614589,0.26193630499112897
bahamas,1999,10.240004184006901,0.0,0.801132762527216,0.5,0.0273429925285045,0.116061307648359
belize,1999,0.936117775203388,1.207693409516e-05,0.579632863213969,0.5,0.09033707874369129,0.167436445244979
brazil,1999,1136.54782041259,0.00347740687039488,0.602036566347265,0.5,0.123085333305115,0.217467112496793
barbados,1999,4.22351720703774,0.0,0.7059120768064681,0.5,0.0763011622031329,0.152939194879569
chile,1999,126.51392780079699,0.030128004566866998,0.547105059949292,0.5,0.163066145856507,0.305508986661372
colombia,1999,152.549281078474,0.00195505617923568,0.582248501228895,0.5,0.138493757183593,0.267207875591071
costa_rica,1999,29.291799732266103,1.707149709174e-05,0.542127028103077,0.5,0.18677494171689202,0.25732977551157
dominican_republic,1999,34.0709553674169,0.0016386052883038298,0.506530442161906,0.5,0.21673137157395503,0.331584737925779
ecuador,1999,52.8027205057765,0.00015909070730206002,0.495185544512603,0.5,0.212679363090736,0.287803284365777
guatemala,1999,35.7439060552192,0.00036343983713937005,0.568337670656679,0.5,0.133970309927113,0.20119873185126402
guyana,1999,2.91523301503788,0.0613754274269956,0.300707560596224,0.5,0.0297659001950871,0.198989207280821
honduras,1999,10.8945978303324,0.0,0.5069483414293959,0.5,0.209363328038784,0.307115516796726
haiti,1999,11.0418182164808,0.0,0.407068458139602,0.5,0.100625942183845,0.331478152886476
jamaica,1999,12.740281799113701,0.0131616355062023,0.633577534281317,0.5,0.0996478203480296,0.229524874489167
mexico,1999,835.160123888656,0.0008398512340660801,0.5700996004216541,0.5,0.19285164481897102,0.341243330548828
nicaragua,1999,7.0363116016958305,0.00100222541708275,0.501521867388057,0.5,0.119561731250922,0.202606473106374
panama,1999,20.5196451849115,0.00018791101369458,0.6759670421361891,0.5,0.121368614248597,0.22458409397291798
peru,1999,85.117079539329,0.00929461603970726,0.540030260392443,0.5,0.146733467169829,0.286013693710666
paraguay,1999,21.275740698151502,0.0,0.44469258323073,0.5,0.155659694644153,0.35128827047079
el_salvador,1999,17.425447503782102,9.27979753934e-06,0.5788378561629149,0.5,0.19368844765826002,0.268741488650012
uruguay,1999,34.1331646975803,0.00014758473186735998,0.6412084288228761,0.5,0.134254326547289,0.233221437951584
argentina,2000,395.646066535875,2.020366837961e-05,0.63469313441501,0.5,0.16494271943983801,0.259908360111364
bahamas,2000,10.6648859238984,0.0,0.7767130937154479,0.5,0.028874000646322,0.121488719700562
belize,2000,1.0579963532654901,1.632662821818e-05,0.563966995902821,0.5,0.09507687701954319,0.18536300534887298
brazil,2000,1186.41896417519,0.0028728957060815703,0.582518612474653,0.5,0.13134659593552,0.230066186293678
barbados,2000,4.41134502600421,0.0,0.7126327831344991,0.5,0.0774309527700605,0.153064226180748
chile,2000,133.253246826454,0.0436253963544206,0.54095610369668,0.5,0.168798348842412,0.314222965881434
colombia,2000,157.011136243555,0.003897086556215,0.5719437397796969,0.5,0.139327006536198,0.273057722832576
costa_rica,2000,30.425016886920503,6.4631451793600005e-06,0.558833804699654,0.5,0.18317543207577303,0.25444990830117403
dominican_republic,2000,35.659262313175695,0.00317058364252302,0.521362731723537,0.5,0.209748604328103,0.316704245093107
ecuador,2000,53.379221434281895,0.00031250467625015,0.45267960146083197,0.5,0.223793891247481,0.33617594487701297
guatemala,2000,37.0338566992542,0.00045879387565175996,0.5738773578786369,0.5,0.131708960490266,0.197911162779183
guyana,2000,2.87547495340836,0.0751547547214145,0.331518617830032,0.5,0.0264129456033523,0.200012299787296
honduras,2000,11.688954351872999,0.0,0.507396802001234,0.5,0.20535618850453102,0.293809338966492
haiti,2000,11.137888577561,0.0,0.571720477816392,0.5,0.130290108077555,0.23048486874758
jamaica,2000,12.8522311073029,0.013681735451891901,0.638778162128089,0.5,0.0934591269708,0.225635448178584
mexico,2000,876.437526455268,0.0006896592044981501,0.578023394580782,0.5,0.189878518498964,0.34209705691330794
nicaragua,2000,7.32491227236227,0.00137652458214113,0.497358775588938,0.5,0.124765166384275,0.201553281368856
panama,2000,21.076830326925,0.00023659223313978,0.690215330399626,0.5,0.112714063547033,0.21548300710778498
peru,2000,87.4104497853084,0.0131664311353935,0.540274885925663,0.5,0.152145262038719,0.290341336995526
paraguay,2000,20.7833901514725,0.0,0.449075131170105,0.5,0.156778275044955,0.355635329986887
el_salvador,2000,17.6219903419062,0.0,0.585739401693572,0.5,0.195328682415251,0.268777211081236
uruguay,2000,33.4744182944582,0.00018511449953214,0.653222562241522,0.5,0.125186630960032,0.22045203721792098
argentina,2001,378.20266575185303,1.119117823283e-05,0.6508125732819621,0.5,0.160932258763829,0.252434339827333
bahamas,2001,10.9448562001322,0.0,0.823532099117198,0.5,0.0221211541952649,0.0953614103678483
belize,2001,1.1075278871396301,9.157902573998529e-07,0.585748689697662,0.5,0.08942974317930229,0.17836677525273997
brazil,2001,1202.9089587000701,0.00427940263759378,0.577136922473936,0.5,0.130895379354001,0.22639527912854898
barbados,2001,4.3069962376895,0.0,0.715010640039286,0.5,0.077934195449337,0.146914388606973
chile,2001,137.65466461459698,0.0334481164027381,0.54865073875757,0.5,0.175316535104046,0.318225812169219
colombia,2001,159.645623441485,0.00152327976738408,0.571646793682561,0.5,0.141371966473471,0.272228150417753
costa_rica,2001,31.4872059101342,4.97762772491e-06,0.566907655573505,0.5,0.174274244194363,0.25216602065230204
dominican_republic,2001,36.5363077063798,0.0,0.539598269500384,0.5,0.19664297202457898,0.297327726562993
ecuador,2001,55.522733410362605,0.00010199919271322,0.503803529820841,0.5,0.18937304410387898,0.290495989835675
guatemala,2001,37.8976991325642,0.00020297260662153,0.547943166972065,0.5,0.19989798473283202,0.27342073498987696
guyana,2001,2.94102202777672,0.044229156345260694,0.342996226494298,0.5,0.026978241999103498,0.200826363267013
honduras,2001,12.0072671704922,0.00123660288113904,0.530189831247039,0.5,0.196385276614503,0.276950607056328
haiti,2001,11.0997137002224,0.0,0.5738878093013929,0.5,0.13820106430220702,0.235984895487098
jamaica,2001,13.025084563094401,0.013968459606185299,0.638782946304647,0.5,0.0893732428834563,0.223173012581486
mexico,2001,872.893299631652,0.00045057925835048,0.583860555631695,0.5,0.180518957738262,0.33217341353401203
nicaragua,2001,7.54179146056867,1.1607195555139999e-05,0.503044371148482,0.5,0.136508265691393,0.214993404064897
panama,2001,21.197868828620702,9.541276965572e-05,0.710364372189843,0.5,0.104291833505794,0.191977925731547
peru,2001,87.9505522463255,0.00610589038501241,0.545157702696039,0.5,0.155812564716453,0.290351564426085
paraguay,2001,20.6100453056144,0.0,0.43619860765046703,0.5,0.162068181252178,0.385619118460378
el_salvador,2001,17.7769957760968,0.0,0.584264243331685,0.5,0.19248347914147002,0.270779450585016
uruguay,2001,32.1876181554394,7.926169667865e-05,0.659101028907415,0.5,0.12674394351029,0.219351337396218
argentina,2002,336.999433710193,0.00199715933166906,0.547764456459146,0.5,0.20347773913878,0.305577370913046
bahamas,2002,11.2408785483526,0.0,0.809443811394007,0.5,0.025255709839705598,0.10616856356602099
belize,2002,1.15994062064571,1.70555962091e-06,0.598747651786301,0.5,0.0836447486724328,0.171051340958981
brazil,2002,1239.63932492644,0.00427566934642092,0.573481454732844,0.5,0.123569626673735,0.22495327821078
barbados,2002,4.34090959389178,0.0,0.7369225816835671,0.5,0.0753581200708193,0.144197650088524
chile,2002,141.931554480452,0.028472207768872798,0.5452879705079561,0.5,0.17582883343177103,0.319660026278187
colombia,2002,163.643118666497,0.0022493781382888,0.564586280128647,0.5,0.140329280173486,0.275290127709183
costa_rica,2002,32.5630848148653,9.51804892915e-06,0.574530046874976,0.5,0.17393252282982602,0.245695979342759
dominican_republic,2002,38.1786525173909,8.183107065301e-05,0.53775040851009,0.5,0.20367205798346,0.31088108747831
ecuador,2002,57.7973757930758,0.0005917642329242401,0.518728870716589,0.5,0.175705196812001,0.28807964707627604
guatemala,2002,39.3527006010882,0.0003627457457068,0.5434019007351241,0.5,0.18808008677665503,0.271826895247297
guyana,2002,2.9743328362215298,0.0451138032824041,0.345281129320535,0.5,0.0285522671533,0.196492758825796
honduras,2002,12.458060547969401,0.0003972066146862,0.548404928208995,0.5,0.198922167185635,0.27262388264458504
haiti,2002,11.2164627237933,0.0,0.581888859349129,0.5,0.13692680957497,0.23196030978642299
