Area.Code..FAO.,Nation,Item,Year,Value,Unit,Element,EmissionFactorTONco2e,ef_agactivity_vegetables_gg_ch4_ha
109,Jamaica,Eggplants (aubergines),1975,79,tonnes,Production,1.35,106.65
109,Jamaica,Eggplants (aubergines),1976,73,tonnes,Production,1.35,98.55
109,Jamaica,Eggplants (aubergines),1977,44,tonnes,Production,1.35,59.4
109,Jamaica,Eggplants (aubergines),1978,25,tonnes,Production,1.35,33.75
109,Jamaica,Eggplants (aubergines),1979,31,tonnes,Production,1.35,41.85
109,Jamaica,Eggplants (aubergines),1980,50,tonnes,Production,1.35,67.5
109,Jamaica,Eggplants (aubergines),1981,51,tonnes,Production,1.35,68.85
109,Jamaica,Eggplants (aubergines),1982,55,tonnes,Production,1.35,74.25
109,Jamaica,Eggplants (aubergines),1983,44,tonnes,Production,1.35,59.4
109,Jamaica,Eggplants (aubergines),1984,67,tonnes,Production,1.35,90.45
109,Jamaica,Eggplants (aubergines),1985,49,tonnes,Production,1.35,66.15
109,Jamaica,Eggplants (aubergines),1986,280,tonnes,Production,1.35,378
109,Jamaica,Eggplants (aubergines),1987,320,tonnes,Production,1.35,432
109,Jamaica,Eggplants (aubergines),1988,39,tonnes,Production,1.35,52.65
109,Jamaica,Eggplants (aubergines),1989,184,tonnes,Production,1.35,248.4
109,Jamaica,Eggplants (aubergines),1990,79,tonnes,Production,1.35,106.65
109,Jamaica,Eggplants (aubergines),1991,61,tonnes,Production,1.35,82.35
109,Jamaica,Eggplants (aubergines),1992,209,tonnes,Production,1.35,282.15
109,Jamaica,Eggplants (aubergines),1993,368,tonnes,Production,1.35,496.8
109,Jamaica,Eggplants (aubergines),1994,268,tonnes,Production,1.35,361.8
109,Jamaica,Eggplants (aubergines),1995,283,tonnes,Production,1.35,382.05
109,Jamaica,Eggplants (aubergines),1996,362,tonnes,Production,1.35,488.7
109,Jamaica,Eggplants (aubergines),1997,191,tonnes,Production,1.35,257.85
109,Jamaica,Eggplants (aubergines),1998,200,tonnes,Production,1.35,270
109,Jamaica,Eggplants (aubergines),1999,225,tonnes,Production,1.35,303.75
109,Jamaica,Eggplants (aubergines),2000,158,tonnes,Production,1.35,213.3
109,Jamaica,Eggplants (aubergines),2001,239,tonnes,Production,1.35,322.65
109,Jamaica,Eggplants (aubergines),2002,221,tonnes,Production,1.35,298.35
109,Jamaica,Eggplants (aubergines),2003,202,tonnes,Production,1.35,272.7
109,Jamaica,Eggplants (aubergines),2004,204,tonnes,Production,1.35,275.4
109,Jamaica,Eggplants (aubergines),2005,376,tonnes,Production,1.35,507.6
109,Jamaica,Eggplants (aubergines),2006,317,tonnes,Production,1.35,427.95
109,Jamaica,Eggplants (aubergines),2007,423,tonnes,Production,1.35,571.05
109,Jamaica,Eggplants (aubergines),2008,311,tonnes,Production,1.35,419.85
109,Jamaica,Eggplants (aubergines),2009,404,tonnes,Production,1.35,545.4
109,Jamaica,Eggplants (aubergines),2010,817,tonnes,Production,1.35,1102.95
109,Jamaica,Eggplants (aubergines),2011,391,tonnes,Production,1.35,527.85
109,Jamaica,Eggplants (aubergines),2012,361,tonnes,Production,1.35,487.35
109,Jamaica,Eggplants (aubergines),2013,481,tonnes,Production,1.35,649.35
109,Jamaica,Eggplants (aubergines),2014,389,tonnes,Production,1.35,525.15
109,Jamaica,Eggplants (aubergines),2015,415,tonnes,Production,1.35,560.25
109,Jamaica,Eggplants (aubergines),2016,461,tonnes,Production,1.35,622.35
109,Jamaica,Eggplants (aubergines),2017,405,tonnes,Production,1.35,546.75
109,Jamaica,Eggplants (aubergines),2018,385,tonnes,Production,1.35,519.75
109,Jamaica,Eggplants (aubergines),2019,357,tonnes,Production,1.35,481.95
109,Jamaica,"Onions, dry",1961,36,tonnes,Production,0.18,6.48
109,Jamaica,"Onions, dry",1962,36,tonnes,Production,0.18,6.48
109,Jamaica,"Onions, dry",1963,5,tonnes,Production,0.18,0.9
109,Jamaica,"Onions, dry",1964,17,tonnes,Production,0.18,3.06
109,Jamaica,"Onions, dry",1965,89,tonnes,Production,0.18,16.02
109,Jamaica,"Onions, dry",1966,41,tonnes,Production,0.18,7.38
109,Jamaica,"Onions, dry",1967,39,tonnes,Production,0.18,7.02
109,Jamaica,"Onions, dry",1968,30,tonnes,Production,0.18,5.4
109,Jamaica,"Onions, dry",1969,210,tonnes,Production,0.18,37.8
109,Jamaica,"Onions, dry",1970,29,tonnes,Production,0.18,5.22
109,Jamaica,"Onions, dry",1971,263,tonnes,Production,0.18,47.34
109,Jamaica,"Onions, dry",1972,181,tonnes,Production,0.18,32.58
109,Jamaica,"Onions, dry",1973,477,tonnes,Production,0.18,85.86
109,Jamaica,"Onions, dry",1974,1383,tonnes,Production,0.18,248.94
109,Jamaica,"Onions, dry",1975,2165,tonnes,Production,0.18,389.7
109,Jamaica,"Onions, dry",1976,3211,tonnes,Production,0.18,577.98
109,Jamaica,"Onions, dry",1977,3231,tonnes,Production,0.18,581.58
109,Jamaica,"Onions, dry",1978,6173,tonnes,Production,0.18,1111.14
109,Jamaica,"Onions, dry",1979,2610,tonnes,Production,0.18,469.8
109,Jamaica,"Onions, dry",1980,2214,tonnes,Production,0.18,398.52
109,Jamaica,"Onions, dry",1981,1572,tonnes,Production,0.18,282.96
109,Jamaica,"Onions, dry",1982,1429,tonnes,Production,0.18,257.22
109,Jamaica,"Onions, dry",1983,1846,tonnes,Production,0.18,332.28
109,Jamaica,"Onions, dry",1984,3831,tonnes,Production,0.18,689.58
109,Jamaica,"Onions, dry",1985,4031,tonnes,Production,0.18,725.58
109,Jamaica,"Onions, dry",1986,1680,tonnes,Production,0.18,302.4
109,Jamaica,"Onions, dry",1987,2033,tonnes,Production,0.18,365.94
109,Jamaica,"Onions, dry",1988,1972,tonnes,Production,0.18,354.96
109,Jamaica,"Onions, dry",1989,2731,tonnes,Production,0.18,491.58
109,Jamaica,"Onions, dry",1990,3178,tonnes,Production,0.18,572.04
109,Jamaica,"Onions, dry",1991,1210,tonnes,Production,0.18,217.8
109,Jamaica,"Onions, dry",1992,4496,tonnes,Production,0.18,809.28
109,Jamaica,"Onions, dry",1993,3877,tonnes,Production,0.18,697.86
109,Jamaica,"Onions, dry",1994,7814,tonnes,Production,0.18,1406.52
109,Jamaica,"Onions, dry",1995,3710,tonnes,Production,0.18,667.8
109,Jamaica,"Onions, dry",1996,4238,tonnes,Production,0.18,762.84
109,Jamaica,"Onions, dry",1997,1110,tonnes,Production,0.18,199.8
109,Jamaica,"Onions, dry",1998,2457,tonnes,Production,0.18,442.26
109,Jamaica,"Onions, dry",1999,1639,tonnes,Production,0.18,295.02
109,Jamaica,"Onions, dry",2000,1219,tonnes,Production,0.18,219.42
109,Jamaica,"Onions, dry",2001,788,tonnes,Production,0.18,141.84
109,Jamaica,"Onions, dry",2002,1050,tonnes,Production,0.18,189
109,Jamaica,"Onions, dry",2003,602,tonnes,Production,0.18,108.36
109,Jamaica,"Onions, dry",2004,402,tonnes,Production,0.18,72.36
109,Jamaica,"Onions, dry",2005,311,tonnes,Production,0.18,55.98
109,Jamaica,"Onions, dry",2006,234,tonnes,Production,0.18,42.12
109,Jamaica,"Onions, dry",2007,215,tonnes,Production,0.18,38.7
109,Jamaica,"Onions, dry",2008,455,tonnes,Production,0.18,81.9
109,Jamaica,"Onions, dry",2009,721,tonnes,Production,0.18,129.78
109,Jamaica,"Onions, dry",2010,555,tonnes,Production,0.18,99.9
109,Jamaica,"Onions, dry",2011,1015,tonnes,Production,0.18,182.7
109,Jamaica,"Onions, dry",2012,1088,tonnes,Production,0.18,195.84
109,Jamaica,"Onions, dry",2013,680,tonnes,Production,0.18,122.4
109,Jamaica,"Onions, dry",2014,691,tonnes,Production,0.18,124.38
109,Jamaica,"Onions, dry",2015,1162,tonnes,Production,0.18,209.16
109,Jamaica,"Onions, dry",2016,1092,tonnes,Production,0.18,196.56
109,Jamaica,"Onions, dry",2017,818,tonnes,Production,0.18,147.24
109,Jamaica,"Onions, dry",2018,827,tonnes,Production,0.18,148.86
109,Jamaica,"Onions, dry",2019,1821,tonnes,Production,0.18,327.78
138,Mexico,Cabbages and other brassicas,1961,25500,tonnes,Production,0.32,8160
138,Mexico,Cabbages and other brassicas,1962,25500,tonnes,Production,0.32,8160
138,Mexico,Cabbages and other brassicas,1963,25700,tonnes,Production,0.32,8224
138,Mexico,Cabbages and other brassicas,1964,25800,tonnes,Production,0.32,8256
138,Mexico,Cabbages and other brassicas,1965,26000,tonnes,Production,0.32,8320
138,Mexico,Cabbages and other brassicas,1966,26000,tonnes,Production,0.32,8320
138,Mexico,Cabbages and other brassicas,1967,26500,tonnes,Production,0.32,8480
138,Mexico,Cabbages and other brassicas,1968,27000,tonnes,Production,0.32,8640
138,Mexico,Cabbages and other brassicas,1969,28000,tonnes,Production,0.32,8960
138,Mexico,Cabbages and other brassicas,1970,29000,tonnes,Production,0.32,9280
138,Mexico,Cabbages and other brassicas,1971,29958,tonnes,Production,0.32,9586.56
138,Mexico,Cabbages and other brassicas,1972,29000,tonnes,Production,0.32,9280
138,Mexico,Cabbages and other brassicas,1973,28000,tonnes,Production,0.32,8960
138,Mexico,Cabbages and other brassicas,1974,28000,tonnes,Production,0.32,8960
138,Mexico,Cabbages and other brassicas,1975,27000,tonnes,Production,0.32,8640
138,Mexico,Cabbages and other brassicas,1976,58951,tonnes,Production,0.32,18864.32
138,Mexico,Cabbages and other brassicas,1977,55410,tonnes,Production,0.32,17731.2
138,Mexico,Cabbages and other brassicas,1978,51560,tonnes,Production,0.32,16499.2
138,Mexico,Cabbages and other brassicas,1979,66452,tonnes,Production,0.32,21264.64
138,Mexico,Cabbages and other brassicas,1980,69446,tonnes,Production,0.32,22222.72
138,Mexico,Cabbages and other brassicas,1981,82103,tonnes,Production,0.32,26272.96
138,Mexico,Cabbages and other brassicas,1982,92668,tonnes,Production,0.32,29653.76
138,Mexico,Cabbages and other brassicas,1983,100419,tonnes,Production,0.32,32134.08
138,Mexico,Cabbages and other brassicas,1984,157055,tonnes,Production,0.32,50257.6
138,Mexico,Cabbages and other brassicas,1985,116193,tonnes,Production,0.32,37181.76
138,Mexico,Cabbages and other brassicas,1986,163717,tonnes,Production,0.32,52389.44
138,Mexico,Cabbages and other brassicas,1987,165647,tonnes,Production,0.32,53007.04
138,Mexico,Cabbages and other brassicas,1988,215858,tonnes,Production,0.32,69074.56
138,Mexico,Cabbages and other brassicas,1989,199273,tonnes,Production,0.32,63767.36
138,Mexico,Cabbages and other brassicas,1990,181318,tonnes,Production,0.32,58021.76
138,Mexico,Cabbages and other brassicas,1991,183726,tonnes,Production,0.32,58792.32
138,Mexico,Cabbages and other brassicas,1992,228005,tonnes,Production,0.32,72961.6
138,Mexico,Cabbages and other brassicas,1993,215513,tonnes,Production,0.32,68964.16
138,Mexico,Cabbages and other brassicas,1994,209065,tonnes,Production,0.32,66900.8
138,Mexico,Cabbages and other brassicas,1995,153185,tonnes,Production,0.32,49019.2
138,Mexico,Cabbages and other brassicas,1996,179131,tonnes,Production,0.32,57321.92
138,Mexico,Cabbages and other brassicas,1997,209201,tonnes,Production,0.32,66944.32
138,Mexico,Cabbages and other brassicas,1998,221547,tonnes,Production,0.32,70895.04
138,Mexico,Cabbages and other brassicas,1999,259892,tonnes,Production,0.32,83165.44
138,Mexico,Cabbages and other brassicas,2000,177565,tonnes,Production,0.32,56820.8
138,Mexico,Cabbages and other brassicas,2001,226500,tonnes,Production,0.32,72480
138,Mexico,Cabbages and other brassicas,2002,210054,tonnes,Production,0.32,67217.28
138,Mexico,Cabbages and other brassicas,2003,202068,tonnes,Production,0.32,64661.76
138,Mexico,Cabbages and other brassicas,2004,203007,tonnes,Production,0.32,64962.24
138,Mexico,Cabbages and other brassicas,2005,229062,tonnes,Production,0.32,73299.84
138,Mexico,Cabbages and other brassicas,2006,211428,tonnes,Production,0.32,67656.96
138,Mexico,Cabbages and other brassicas,2007,219277,tonnes,Production,0.32,70168.64
138,Mexico,Cabbages and other brassicas,2008,215009,tonnes,Production,0.32,68802.88
138,Mexico,Cabbages and other brassicas,2009,190788,tonnes,Production,0.32,61052.16
138,Mexico,Cabbages and other brassicas,2010,221802,tonnes,Production,0.32,70976.64
138,Mexico,Cabbages and other brassicas,2011,238999,tonnes,Production,0.32,76479.68
138,Mexico,Cabbages and other brassicas,2012,224034,tonnes,Production,0.32,71690.88
138,Mexico,Cabbages and other brassicas,2013,201942,tonnes,Production,0.32,64621.44
138,Mexico,Cabbages and other brassicas,2014,196046,tonnes,Production,0.32,62734.72
138,Mexico,Cabbages and other brassicas,2015,226702,tonnes,Production,0.32,72544.64
138,Mexico,Cabbages and other brassicas,2016,228336,tonnes,Production,0.32,73067.52
138,Mexico,Cabbages and other brassicas,2017,237506,tonnes,Production,0.32,76001.92
138,Mexico,Cabbages and other brassicas,2018,214802,tonnes,Production,0.32,68736.64
138,Mexico,Cabbages and other brassicas,2019,203986,tonnes,Production,0.32,65275.52
138,Mexico,Asparagus,1961,5000,tonnes,Production,0.92,4600
138,Mexico,Asparagus,1962,5000,tonnes,Production,0.92,4600
138,Mexico,Asparagus,1963,5000,tonnes,Production,0.92,4600
138,Mexico,Asparagus,1964,5100,tonnes,Production,0.92,4692
138,Mexico,Asparagus,1965,5100,tonnes,Production,0.92,4692
138,Mexico,Asparagus,1966,5200,tonnes,Production,0.92,4784
138,Mexico,Asparagus,1967,5300,tonnes,Production,0.92,4876
138,Mexico,Asparagus,1968,5500,tonnes,Production,0.92,5060
138,Mexico,Asparagus,1969,6000,tonnes,Production,0.92,5520
138,Mexico,Asparagus,1970,6500,tonnes,Production,0.92,5980
138,Mexico,Asparagus,1971,6654,tonnes,Production,0.92,6121.68
138,Mexico,Asparagus,1972,12000,tonnes,Production,0.92,11040
138,Mexico,Asparagus,1973,21000,tonnes,Production,0.92,19320
138,Mexico,Asparagus,1974,28000,tonnes,Production,0.92,25760
138,Mexico,Asparagus,1975,34299,tonnes,Production,0.92,31555.08
138,Mexico,Asparagus,1976,39541,tonnes,Production,0.92,36377.72
138,Mexico,Asparagus,1977,47606,tonnes,Production,0.92,43797.52
138,Mexico,Asparagus,1978,26813,tonnes,Production,0.92,24667.96
138,Mexico,Asparagus,1979,20544,tonnes,Production,0.92,18900.48
138,Mexico,Asparagus,1980,19685,tonnes,Production,0.92,18110.2
138,Mexico,Asparagus,1981,21632,tonnes,Production,0.92,19901.44
138,Mexico,Asparagus,1982,21008,tonnes,Production,0.92,19327.36
138,Mexico,Asparagus,1983,12064,tonnes,Production,0.92,11098.88
138,Mexico,Asparagus,1984,18003,tonnes,Production,0.92,16562.76
138,Mexico,Asparagus,1985,24616,tonnes,Production,0.92,22646.72
138,Mexico,Asparagus,1986,27991,tonnes,Production,0.92,25751.72
138,Mexico,Asparagus,1987,35989,tonnes,Production,0.92,33109.88
138,Mexico,Asparagus,1988,26864,tonnes,Production,0.92,24714.88
138,Mexico,Asparagus,1989,28100,tonnes,Production,0.92,25852
138,Mexico,Asparagus,1990,43219,tonnes,Production,0.92,39761.48
138,Mexico,Asparagus,1991,37441,tonnes,Production,0.92,34445.72
138,Mexico,Asparagus,1992,38532,tonnes,Production,0.92,35449.44
138,Mexico,Asparagus,1993,32470,tonnes,Production,0.92,29872.4
138,Mexico,Asparagus,1994,35540,tonnes,Production,0.92,32696.8
138,Mexico,Asparagus,1995,34612,tonnes,Production,0.92,31843.04
138,Mexico,Asparagus,1996,28210,tonnes,Production,0.92,25953.2
138,Mexico,Asparagus,1997,37980,tonnes,Production,0.92,34941.6
138,Mexico,Asparagus,1998,41240,tonnes,Production,0.92,37940.8
138,Mexico,Asparagus,1999,52296,tonnes,Production,0.92,48112.32
138,Mexico,Asparagus,2000,50441,tonnes,Production,0.92,46405.72
138,Mexico,Asparagus,2001,64538,tonnes,Production,0.92,59374.96
138,Mexico,Asparagus,2002,58135,tonnes,Production,0.92,53484.2
138,Mexico,Asparagus,2003,61064,tonnes,Production,0.92,56178.88
138,Mexico,Asparagus,2004,59384,tonnes,Production,0.92,54633.28
138,Mexico,Asparagus,2005,60000,tonnes,Production,0.92,55200
138,Mexico,Asparagus,2006,59621,tonnes,Production,0.92,54851.32
138,Mexico,Asparagus,2007,60000,tonnes,Production,0.92,55200
138,Mexico,Asparagus,2008,68000,tonnes,Production,0.92,62560
138,Mexico,Asparagus,2009,73000,tonnes,Production,0.92,67160
138,Mexico,Asparagus,2010,89769,tonnes,Production,0.92,82587.48
138,Mexico,Asparagus,2011,104569,tonnes,Production,0.92,96203.48
138,Mexico,Asparagus,2012,119789,tonnes,Production,0.92,110205.88
138,Mexico,Asparagus,2013,126421,tonnes,Production,0.92,116307.32
138,Mexico,Asparagus,2014,170225,tonnes,Production,0.92,156607
138,Mexico,Asparagus,2015,198075,tonnes,Production,0.92,182229
138,Mexico,Asparagus,2016,216871,tonnes,Production,0.92,199521.32
138,Mexico,Asparagus,2017,245681,tonnes,Production,0.92,226026.52
138,Mexico,Asparagus,2018,277682,tonnes,Production,0.92,255467.44
138,Mexico,Asparagus,2019,272202,tonnes,Production,0.92,250425.84
138,Mexico,Lettuce and chicory,1961,8150,tonnes,Production,3.15,25672.5
138,Mexico,Lettuce and chicory,1962,8250,tonnes,Production,3.15,25987.5
138,Mexico,Lettuce and chicory,1963,8350,tonnes,Production,3.15,26302.5
138,Mexico,Lettuce and chicory,1964,8350,tonnes,Production,3.15,26302.5
138,Mexico,Lettuce and chicory,1965,8400,tonnes,Production,3.15,26460
138,Mexico,Lettuce and chicory,1966,8500,tonnes,Production,3.15,26775
138,Mexico,Lettuce and chicory,1967,8600,tonnes,Production,3.15,27090
138,Mexico,Lettuce and chicory,1968,8800,tonnes,Production,3.15,27720
138,Mexico,Lettuce and chicory,1969,9000,tonnes,Production,3.15,28350
138,Mexico,Lettuce and chicory,1970,10000,tonnes,Production,3.15,31500
138,Mexico,Lettuce and chicory,1971,10647,tonnes,Production,3.15,33538.05
138,Mexico,Lettuce and chicory,1972,15000,tonnes,Production,3.15,47250
138,Mexico,Lettuce and chicory,1973,20000,tonnes,Production,3.15,63000
138,Mexico,Lettuce and chicory,1974,25000,tonnes,Production,3.15,78750
138,Mexico,Lettuce and chicory,1975,30225,tonnes,Production,3.15,95208.75
138,Mexico,Lettuce and chicory,1976,32963,tonnes,Production,3.15,103833.45
138,Mexico,Lettuce and chicory,1977,33528,tonnes,Production,3.15,105613.2
138,Mexico,Lettuce and chicory,1978,28762,tonnes,Production,3.15,90600.3
138,Mexico,Lettuce and chicory,1979,49412,tonnes,Production,3.15,155647.8
138,Mexico,Lettuce and chicory,1980,51718,tonnes,Production,3.15,162911.7
138,Mexico,Lettuce and chicory,1981,57229,tonnes,Production,3.15,180271.35
138,Mexico,Lettuce and chicory,1982,73707,tonnes,Production,3.15,232177.05
138,Mexico,Lettuce and chicory,1983,70251,tonnes,Production,3.15,221290.65
138,Mexico,Lettuce and chicory,1984,98120,tonnes,Production,3.15,309078
138,Mexico,Lettuce and chicory,1985,67807,tonnes,Production,3.15,213592.05
138,Mexico,Lettuce and chicory,1986,101573,tonnes,Production,3.15,319954.95
138,Mexico,Lettuce and chicory,1987,107479,tonnes,Production,3.15,338558.85
138,Mexico,Lettuce and chicory,1988,133588,tonnes,Production,3.15,420802.2
138,Mexico,Lettuce and chicory,1989,144545,tonnes,Production,3.15,455316.75
138,Mexico,Lettuce and chicory,1990,118190,tonnes,Production,3.15,372298.5
138,Mexico,Lettuce and chicory,1991,163018,tonnes,Production,3.15,513506.7
138,Mexico,Lettuce and chicory,1992,164066,tonnes,Production,3.15,516807.9
138,Mexico,Lettuce and chicory,1993,149296,tonnes,Production,3.15,470282.4
138,Mexico,Lettuce and chicory,1994,139439,tonnes,Production,3.15,439232.85
138,Mexico,Lettuce and chicory,1995,134177,tonnes,Production,3.15,422657.55
138,Mexico,Lettuce and chicory,1996,145195,tonnes,Production,3.15,457364.25
138,Mexico,Lettuce and chicory,1997,178818,tonnes,Production,3.15,563276.7
138,Mexico,Lettuce and chicory,1998,168833,tonnes,Production,3.15,531823.95
138,Mexico,Lettuce and chicory,1999,216057,tonnes,Production,3.15,680579.55
138,Mexico,Lettuce and chicory,2000,191542,tonnes,Production,3.15,603357.3
138,Mexico,Lettuce and chicory,2001,212719,tonnes,Production,3.15,670064.85
138,Mexico,Lettuce and chicory,2002,228280,tonnes,Production,3.15,719082
138,Mexico,Lettuce and chicory,2003,243406,tonnes,Production,3.15,766728.9
138,Mexico,Lettuce and chicory,2004,247385,tonnes,Production,3.15,779262.75
138,Mexico,Lettuce and chicory,2005,274546,tonnes,Production,3.15,864819.9
138,Mexico,Lettuce and chicory,2006,274036,tonnes,Production,3.15,863213.4
138,Mexico,Lettuce and chicory,2007,286294,tonnes,Production,3.15,901826.1
138,Mexico,Lettuce and chicory,2008,284709,tonnes,Production,3.15,896833.35
138,Mexico,Lettuce and chicory,2009,317781,tonnes,Production,3.15,1001010.15
138,Mexico,Lettuce and chicory,2010,340976,tonnes,Production,3.15,1074074.4
138,Mexico,Lettuce and chicory,2011,370066,tonnes,Production,3.15,1165707.9
138,Mexico,Lettuce and chicory,2012,335337,tonnes,Production,3.15,1056311.55
138,Mexico,Lettuce and chicory,2013,381127,tonnes,Production,3.15,1200550.05
