Area Code (FAO),Nation,Item,Year,ef_lvst_mm_buffalo_kg_n2o_head,Unit,Element
9,Argentina,Horses,2012,0.0115,kilotonnes,Emissions (N2O)
9,Argentina,Horses,2013,0.0114,kilotonnes,Emissions (N2O)
9,Argentina,Horses,2014,0.0113,kilotonnes,Emissions (N2O)
9,Argentina,Horses,2015,0.0077,kilotonnes,Emissions (N2O)
9,Argentina,Horses,2016,0.0077,kilotonnes,Emissions (N2O)
9,Argentina,Horses,2017,0.0078,kilotonnes,Emissions (N2O)
9,Argentina,Horses,2018,0.0079,kilotonnes,Emissions (N2O)
9,Argentina,Horses,2019,0.008,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1961,0.0006,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1962,0.0005,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1963,0.0005,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1964,0.0005,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1965,0.0005,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1966,0.0005,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1967,0.0004,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1968,0.0004,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1969,0.0004,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1970,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1971,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1972,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1973,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1974,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1975,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1976,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1977,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1978,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1979,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1980,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1981,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1982,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1983,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1984,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1985,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1986,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1987,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1988,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1989,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1990,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1991,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1992,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1993,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1994,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1995,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1996,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1997,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1998,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,1999,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,2000,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,2001,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,2002,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,2003,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,2004,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,2005,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,2006,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,2007,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,2008,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,2009,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,2010,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,2011,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,2012,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,2013,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,2014,0.0003,kilotonnes,Emissions (N2O)
9,Argentina,Mules,2015,0.0002,kilotonnes,Emissions (N2O)
9,Argentina,Mules,2016,0.0002,kilotonnes,Emissions (N2O)
9,Argentina,Mules,2017,0.0001,kilotonnes,Emissions (N2O)
9,Argentina,Mules,2018,0.0001,kilotonnes,Emissions (N2O)
9,Argentina,Mules,2019,0.0001,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1961,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1962,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1963,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1964,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1965,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1966,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1967,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1968,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1969,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1970,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1971,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1972,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1973,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1974,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1975,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1976,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1977,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1978,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1979,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1980,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1981,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1982,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1983,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1984,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1985,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1986,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1987,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1988,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1989,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1990,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1991,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1992,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1993,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1994,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1995,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1996,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1997,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1998,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,1999,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,2000,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,2001,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,2002,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,2003,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,2004,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,2005,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,2006,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,2007,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,2008,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,2009,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,2010,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,2011,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,2012,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,2013,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,2014,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,2015,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,2016,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,2017,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,2018,0,kilotonnes,Emissions (N2O)
9,Argentina,Sheep,2019,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1961,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1962,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1963,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1964,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1965,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1966,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1967,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1968,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1969,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1970,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1971,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1972,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1973,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1974,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1975,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1976,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1977,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1978,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1979,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1980,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1981,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1982,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1983,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1984,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1985,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1986,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1987,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1988,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1989,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1990,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1991,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1992,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1993,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1994,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1995,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1996,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1997,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1998,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",1999,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",2000,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",2001,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",2002,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",2003,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",2004,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",2005,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",2006,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",2007,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",2008,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",2009,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",2010,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",2011,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",2012,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",2013,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",2014,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",2015,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",2016,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",2017,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",2018,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, dairy",2019,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1961,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1962,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1963,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1964,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1965,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1966,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1967,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1968,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1969,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1970,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1971,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1972,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1973,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1974,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1975,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1976,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1977,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1978,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1979,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1980,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1981,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1982,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1983,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1984,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1985,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1986,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1987,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1988,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1989,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1990,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1991,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1992,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1993,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1994,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1995,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1996,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1997,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1998,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",1999,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",2000,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",2001,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",2002,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",2003,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",2004,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",2005,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",2006,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",2007,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",2008,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",2009,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",2010,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",2011,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",2012,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",2013,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",2014,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",2015,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",2016,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",2017,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",2018,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Cattle, non-dairy",2019,0,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1961,0.0009,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1962,0.0009,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1963,0.0009,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1964,0.001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1965,0.0012,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1966,0.0015,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1967,0.0015,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1968,0.0013,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1969,0.0011,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1970,0.001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1971,0.0011,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1972,0.0011,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1973,0.0015,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1974,0.0015,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1975,0.0014,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1976,0.0025,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1977,0.0029,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1978,0.0021,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1979,0.0016,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1980,0.0018,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1981,0.0025,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1982,0.0023,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1983,0.0022,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1984,0.0023,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1985,0.0023,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1986,0.0023,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1987,0.0025,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1988,0.0025,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1989,0.0029,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1990,0.003,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1991,0.0024,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1992,0.0027,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1993,0.0027,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1994,0.0022,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1995,0.0043,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1996,0.0059,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1997,0.0047,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1998,0.0075,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",1999,0.0035,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",2000,0.0037,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",2001,0.0038,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",2002,0.0039,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",2003,0.0047,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",2004,0.0047,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",2005,0.0047,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",2006,0.0047,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",2007,0.0048,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",2008,0.0048,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",2009,0.0048,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",2010,0.0048,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",2011,0.0047,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",2012,0.0048,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",2013,0.0048,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",2014,0.0048,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",2015,0.0049,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",2016,0.0049,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",2017,0.0048,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",2018,0.0048,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, broilers",2019,0.0048,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1961,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1962,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1963,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1964,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1965,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1966,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1967,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1968,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1969,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1970,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1971,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1972,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1973,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1974,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1975,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1976,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1977,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1978,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1979,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1980,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1981,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1982,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1983,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1984,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1985,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1986,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1987,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1988,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1989,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1990,0.0002,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1991,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1992,0.0002,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1993,0.0002,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1994,0.0001,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1995,0.0002,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1996,0.0003,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1997,0.0003,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1998,0.0004,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",1999,0.0004,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",2000,0.0003,kilotonnes,Emissions (N2O)
12,Bahamas,"Chickens, layers",2001,0.0003,kilotonnes,Emissions (N2O)
