Year,Nation,Production Quantity,Unit,Item
1978,Suriname,52,tonnes,"Coffee, green"
1979,Suriname,59,tonnes,"Coffee, green"
1980,Suriname,45,tonnes,"Coffee, green"
1981,Suriname,53,tonnes,"Coffee, green"
1982,Suriname,44,tonnes,"Coffee, green"
1983,Suriname,47,tonnes,"Coffee, green"
1984,Suriname,40,tonnes,"Coffee, green"
1985,Suriname,35,tonnes,"Coffee, green"
1986,Suriname,44,tonnes,"Coffee, green"
1987,Suriname,36,tonnes,"Coffee, green"
1988,Suriname,39,tonnes,"Coffee, green"
1989,Suriname,49,tonnes,"Coffee, green"
1990,Suriname,46,tonnes,"Coffee, green"
1991,Suriname,55,tonnes,"Coffee, green"
1992,Suriname,43,tonnes,"Coffee, green"
1993,Suriname,50,tonnes,"Coffee, green"
1994,Suriname,42,tonnes,"Coffee, green"
1995,Suriname,50,tonnes,"Coffee, green"
1996,Suriname,33,tonnes,"Coffee, green"
1997,Suriname,16,tonnes,"Coffee, green"
1998,Suriname,11,tonnes,"Coffee, green"
1999,Suriname,10,tonnes,"Coffee, green"
2000,Suriname,4,tonnes,"Coffee, green"
2001,Suriname,4,tonnes,"Coffee, green"
2002,Suriname,4,tonnes,"Coffee, green"
2003,Suriname,5,tonnes,"Coffee, green"
2004,Suriname,4,tonnes,"Coffee, green"
2005,Suriname,4,tonnes,"Coffee, green"
2006,Suriname,6,tonnes,"Coffee, green"
2007,Suriname,10,tonnes,"Coffee, green"
2008,Suriname,10,tonnes,"Coffee, green"
2009,Suriname,9,tonnes,"Coffee, green"
2010,Suriname,6,tonnes,"Coffee, green"
2011,Suriname,6,tonnes,"Coffee, green"
2012,Suriname,6,tonnes,"Coffee, green"
2013,Suriname,6,tonnes,"Coffee, green"
2014,Suriname,6,tonnes,"Coffee, green"
2015,Suriname,6,tonnes,"Coffee, green"
2016,Suriname,6,tonnes,"Coffee, green"
2017,Suriname,6,tonnes,"Coffee, green"
2018,Suriname,6,tonnes,"Coffee, green"
2019,Suriname,6,tonnes,"Coffee, green"
1961,Trinidad and Tobago,2885,tonnes,"Coffee, green"
1962,Trinidad and Tobago,3900,tonnes,"Coffee, green"
1963,Trinidad and Tobago,3625,tonnes,"Coffee, green"
1964,Trinidad and Tobago,4181,tonnes,"Coffee, green"
1965,Trinidad and Tobago,4198,tonnes,"Coffee, green"
1966,Trinidad and Tobago,2920,tonnes,"Coffee, green"
1967,Trinidad and Tobago,3117,tonnes,"Coffee, green"
1968,Trinidad and Tobago,4586,tonnes,"Coffee, green"
1969,Trinidad and Tobago,3191,tonnes,"Coffee, green"
1970,Trinidad and Tobago,2302,tonnes,"Coffee, green"
1971,Trinidad and Tobago,3894,tonnes,"Coffee, green"
1972,Trinidad and Tobago,3300,tonnes,"Coffee, green"
1973,Trinidad and Tobago,2717,tonnes,"Coffee, green"
1974,Trinidad and Tobago,1940,tonnes,"Coffee, green"
1975,Trinidad and Tobago,4024,tonnes,"Coffee, green"
1976,Trinidad and Tobago,2671,tonnes,"Coffee, green"
1977,Trinidad and Tobago,2918,tonnes,"Coffee, green"
1978,Trinidad and Tobago,2500,tonnes,"Coffee, green"
1979,Trinidad and Tobago,2497,tonnes,"Coffee, green"
1980,Trinidad and Tobago,2240,tonnes,"Coffee, green"
1981,Trinidad and Tobago,2433,tonnes,"Coffee, green"
1982,Trinidad and Tobago,1794,tonnes,"Coffee, green"
1983,Trinidad and Tobago,1389,tonnes,"Coffee, green"
1984,Trinidad and Tobago,852,tonnes,"Coffee, green"
1985,Trinidad and Tobago,2141,tonnes,"Coffee, green"
1986,Trinidad and Tobago,1334,tonnes,"Coffee, green"
1987,Trinidad and Tobago,1842,tonnes,"Coffee, green"
1988,Trinidad and Tobago,582,tonnes,"Coffee, green"
1989,Trinidad and Tobago,1206,tonnes,"Coffee, green"
1990,Trinidad and Tobago,1944,tonnes,"Coffee, green"
1991,Trinidad and Tobago,914,tonnes,"Coffee, green"
1992,Trinidad and Tobago,707,tonnes,"Coffee, green"
1993,Trinidad and Tobago,874,tonnes,"Coffee, green"
1994,Trinidad and Tobago,1015,tonnes,"Coffee, green"
1995,Trinidad and Tobago,831,tonnes,"Coffee, green"
1996,Trinidad and Tobago,352,tonnes,"Coffee, green"
1997,Trinidad and Tobago,1102,tonnes,"Coffee, green"
1998,Trinidad and Tobago,367,tonnes,"Coffee, green"
1999,Trinidad and Tobago,343,tonnes,"Coffee, green"
2000,Trinidad and Tobago,553,tonnes,"Coffee, green"
2001,Trinidad and Tobago,406,tonnes,"Coffee, green"
2002,Trinidad and Tobago,247,tonnes,"Coffee, green"
2003,Trinidad and Tobago,586,tonnes,"Coffee, green"
2004,Trinidad and Tobago,109,tonnes,"Coffee, green"
2005,Trinidad and Tobago,350,tonnes,"Coffee, green"
2006,Trinidad and Tobago,720,tonnes,"Coffee, green"
2007,Trinidad and Tobago,60,tonnes,"Coffee, green"
2008,Trinidad and Tobago,60,tonnes,"Coffee, green"
2009,Trinidad and Tobago,129,tonnes,"Coffee, green"
2010,Trinidad and Tobago,51,tonnes,"Coffee, green"
2011,Trinidad and Tobago,73,tonnes,"Coffee, green"
2012,Trinidad and Tobago,51,tonnes,"Coffee, green"
2013,Trinidad and Tobago,51,tonnes,"Coffee, green"
2014,Trinidad and Tobago,51,tonnes,"Coffee, green"
2015,Trinidad and Tobago,31,tonnes,"Coffee, green"
2016,Trinidad and Tobago,25,tonnes,"Coffee, green"
2017,Trinidad and Tobago,23,tonnes,"Coffee, green"
2018,Trinidad and Tobago,23,tonnes,"Coffee, green"
2019,Trinidad and Tobago,23,tonnes,"Coffee, green"
1961,Venezuela (Bolivarian Republic of),57050,tonnes,"Coffee, green"
1962,Venezuela (Bolivarian Republic of),54228,tonnes,"Coffee, green"
1963,Venezuela (Bolivarian Republic of),60678,tonnes,"Coffee, green"
1964,Venezuela (Bolivarian Republic of),56141,tonnes,"Coffee, green"
1965,Venezuela (Bolivarian Republic of),54387,tonnes,"Coffee, green"
1966,Venezuela (Bolivarian Republic of),61000,tonnes,"Coffee, green"
1967,Venezuela (Bolivarian Republic of),61824,tonnes,"Coffee, green"
1968,Venezuela (Bolivarian Republic of),45886,tonnes,"Coffee, green"
1969,Venezuela (Bolivarian Republic of),60665,tonnes,"Coffee, green"
1970,Venezuela (Bolivarian Republic of),60586,tonnes,"Coffee, green"
1971,Venezuela (Bolivarian Republic of),58385,tonnes,"Coffee, green"
1972,Venezuela (Bolivarian Republic of),40406,tonnes,"Coffee, green"
1973,Venezuela (Bolivarian Republic of),65926,tonnes,"Coffee, green"
1974,Venezuela (Bolivarian Republic of),45878,tonnes,"Coffee, green"
1975,Venezuela (Bolivarian Republic of),64611,tonnes,"Coffee, green"
1976,Venezuela (Bolivarian Republic of),40350,tonnes,"Coffee, green"
1977,Venezuela (Bolivarian Republic of),57682,tonnes,"Coffee, green"
1978,Venezuela (Bolivarian Republic of),58977,tonnes,"Coffee, green"
1979,Venezuela (Bolivarian Republic of),53935,tonnes,"Coffee, green"
1980,Venezuela (Bolivarian Republic of),58173,tonnes,"Coffee, green"
1981,Venezuela (Bolivarian Republic of),59566,tonnes,"Coffee, green"
1982,Venezuela (Bolivarian Republic of),58037,tonnes,"Coffee, green"
1983,Venezuela (Bolivarian Republic of),58848,tonnes,"Coffee, green"
1984,Venezuela (Bolivarian Republic of),60861,tonnes,"Coffee, green"
1985,Venezuela (Bolivarian Republic of),64370,tonnes,"Coffee, green"
1986,Venezuela (Bolivarian Republic of),66232,tonnes,"Coffee, green"
1987,Venezuela (Bolivarian Republic of),70188,tonnes,"Coffee, green"
1988,Venezuela (Bolivarian Republic of),71040,tonnes,"Coffee, green"
1989,Venezuela (Bolivarian Republic of),72594,tonnes,"Coffee, green"
1990,Venezuela (Bolivarian Republic of),76412,tonnes,"Coffee, green"
1991,Venezuela (Bolivarian Republic of),68404,tonnes,"Coffee, green"
1992,Venezuela (Bolivarian Republic of),69340,tonnes,"Coffee, green"
1993,Venezuela (Bolivarian Republic of),66476,tonnes,"Coffee, green"
1994,Venezuela (Bolivarian Republic of),68404,tonnes,"Coffee, green"
1995,Venezuela (Bolivarian Republic of),65088,tonnes,"Coffee, green"
1996,Venezuela (Bolivarian Republic of),73026,tonnes,"Coffee, green"
1997,Venezuela (Bolivarian Republic of),63000,tonnes,"Coffee, green"
1998,Venezuela (Bolivarian Republic of),66840,tonnes,"Coffee, green"
1999,Venezuela (Bolivarian Republic of),79854,tonnes,"Coffee, green"
2000,Venezuela (Bolivarian Republic of),78440,tonnes,"Coffee, green"
2001,Venezuela (Bolivarian Republic of),91877,tonnes,"Coffee, green"
2002,Venezuela (Bolivarian Republic of),84470,tonnes,"Coffee, green"
2003,Venezuela (Bolivarian Republic of),64265,tonnes,"Coffee, green"
2004,Venezuela (Bolivarian Republic of),71503,tonnes,"Coffee, green"
2005,Venezuela (Bolivarian Republic of),64484,tonnes,"Coffee, green"
2006,Venezuela (Bolivarian Republic of),74332,tonnes,"Coffee, green"
2007,Venezuela (Bolivarian Republic of),70311,tonnes,"Coffee, green"
2008,Venezuela (Bolivarian Republic of),72000,tonnes,"Coffee, green"
2009,Venezuela (Bolivarian Republic of),63193,tonnes,"Coffee, green"
2010,Venezuela (Bolivarian Republic of),71687,tonnes,"Coffee, green"
2011,Venezuela (Bolivarian Republic of),72109,tonnes,"Coffee, green"
2012,Venezuela (Bolivarian Republic of),60917,tonnes,"Coffee, green"
2013,Venezuela (Bolivarian Republic of),62069,tonnes,"Coffee, green"
2014,Venezuela (Bolivarian Republic of),52683,tonnes,"Coffee, green"
2015,Venezuela (Bolivarian Republic of),49987,tonnes,"Coffee, green"
2016,Venezuela (Bolivarian Republic of),50948,tonnes,"Coffee, green"
2017,Venezuela (Bolivarian Republic of),56630,tonnes,"Coffee, green"
2018,Venezuela (Bolivarian Republic of),56525,tonnes,"Coffee, green"
2019,Venezuela (Bolivarian Republic of),56709,tonnes,"Coffee, green"
