time,area,value,id,type
3,el_salvador,0.4622287345371874,14,simulation
4,el_salvador,0.4688011949811195,14,simulation
5,el_salvador,0.4753856713074218,14,simulation
6,el_salvador,0.481978085915616,14,simulation
7,el_salvador,0.48857312614337334,14,simulation
8,el_salvador,0.4951665495796448,14,simulation
0,el_salvador,0.4338521493134938,15,simulation
1,el_salvador,0.4401898688423387,15,simulation
2,el_salvador,0.4465260768411862,15,simulation
3,el_salvador,0.45286526762306256,15,simulation
4,el_salvador,0.45921458437256696,15,simulation
5,el_salvador,0.46557543244218963,15,simulation
6,el_salvador,0.47194387303982765,15,simulation
7,el_salvador,0.47831477458460375,15,simulation
8,el_salvador,0.48468403982432273,15,simulation
0,el_salvador,0.43351203314888154,16,simulation
1,el_salvador,0.4402140562681752,16,simulation
2,el_salvador,0.44691489301893417,16,simulation
3,el_salvador,0.45361928110156663,16,simulation
4,el_salvador,0.4603347617685525,16,simulation
5,el_salvador,0.4670628095590522,16,simulation
6,el_salvador,0.47379924699286774,16,simulation
7,el_salvador,0.4805386344985836,16,simulation
8,el_salvador,0.48727662617369866,16,simulation
0,el_salvador,0.4616068125673648,17,simulation
1,el_salvador,0.46885822662472176,17,simulation
2,el_salvador,0.476110114284216,17,simulation
3,el_salvador,0.4833675453899302,17,simulation
4,el_salvador,0.4906386330755868,17,simulation
5,el_salvador,0.4979249303127183,17,simulation
6,el_salvador,0.5052218711535341,17,simulation
7,el_salvador,0.512523520434075,17,simulation
8,el_salvador,0.5198251253901276,17,simulation
0,el_salvador,0.43484301552088966,18,simulation
1,el_salvador,0.44134053071191004,18,simulation
2,el_salvador,0.4478366197165412,18,simulation
3,el_salvador,0.45433588875063075,18,simulation
4,el_salvador,0.4608456598199574,18,simulation
5,el_salvador,0.46736737187578814,18,simulation
6,el_salvador,0.47389698483313714,18,simulation
7,el_salvador,0.4804292352832647,18,simulation
8,el_salvador,0.48695991984345954,18,simulation
0,el_salvador,0.4704221624320347,19,simulation
1,el_salvador,0.4781660105169643,19,simulation
2,el_salvador,0.48591014517380426,19,simulation
3,el_salvador,0.4936599789818473,19,simulation
4,el_salvador,0.5014241746307373,19,simulation
5,el_salvador,0.5092043905266463,19,simulation
6,el_salvador,0.5169957511175359,19,simulation
7,el_salvador,0.5247919197616291,19,simulation
8,el_salvador,0.5325878234917157,19,simulation
0,el_salvador,0.4584247274533144,20,simulation
1,el_salvador,0.4654781271638504,20,simulation
2,el_salvador,0.47253131183560704,20,simulation
3,el_salvador,0.47958923697313827,20,simulation
4,el_salvador,0.48665981407243974,20,simulation
5,el_salvador,0.4937445716235862,20,simulation
6,el_salvador,0.500839087635071,20,simulation
7,el_salvador,0.5079376095113954,20,simulation
8,el_salvador,0.515035534881811,20,simulation
0,el_salvador,0.4393014450206888,21,simulation
1,el_salvador,0.445836563570871,21,simulation
2,el_salvador,0.45237076927138276,21,simulation
3,el_salvador,0.45890867059260004,21,simulation
4,el_salvador,0.46545761193617885,21,simulation
5,el_salvador,0.4720190238219563,21,simulation
6,el_salvador,0.4785888248271285,21,simulation
7,el_salvador,0.48516170263838554,21,simulation
8,el_salvador,0.4917334116980169,21,simulation
0,el_salvador,0.41582007610239646,22,simulation
1,el_salvador,0.4224731275531207,22,simulation
2,el_salvador,0.4291262724526219,22,simulation
3,el_salvador,0.43578417102357964,22,simulation
4,el_salvador,0.442454274078752,22,simulation
5,el_salvador,0.449138013300734,22,simulation
6,el_salvador,0.4558312070781748,22,simulation
7,el_salvador,0.4625284184443096,22,simulation
8,el_salvador,0.469225295661137,22,simulation
0,el_salvador,0.4414739193417213,23,simulation
1,el_salvador,0.4482902817230271,23,simulation
2,el_salvador,0.45510672458470675,23,simulation
3,el_salvador,0.4619280235543633,23,simulation
4,el_salvador,0.4687618132881171,23,simulation
5,el_salvador,0.47560956161176726,23,simulation
6,el_salvador,0.48246698521347425,23,simulation
7,el_salvador,0.4893285146103739,23,simulation
8,el_salvador,0.49618969218587244,23,simulation
0,el_salvador,0.4621106181703037,24,simulation
1,el_salvador,0.46971139858900834,24,simulation
2,el_salvador,0.4773127572444754,24,simulation
3,el_salvador,0.4849199986850587,24,simulation
4,el_salvador,0.4925416189504438,24,simulation
5,el_salvador,0.5001792395165842,24,simulation
6,el_salvador,0.5078280680123342,24,simulation
7,el_salvador,0.5154818772387268,24,simulation
8,el_salvador,0.5231356800167403,24,simulation
0,el_salvador,0.4585788932570258,25,simulation
1,el_salvador,0.4657259111361629,25,simulation
2,el_salvador,0.47287314771847555,25,simulation
3,el_salvador,0.4800256030658444,25,simulation
4,el_salvador,0.48719127622550235,25,simulation
5,el_salvador,0.4943717012561836,25,simulation
6,el_salvador,0.5015623818115702,25,simulation
7,el_salvador,0.5087574729279158,25,simulation
8,el_salvador,0.5159522956819766,25,simulation
0,el_salvador,0.4382666636175179,26,simulation
1,el_salvador,0.4448551943323077,26,simulation
2,el_salvador,0.4514425921684666,26,simulation
3,el_salvador,0.45803351284872496,26,simulation
4,el_salvador,0.4646353686161342,26,simulation
5,el_salvador,0.4712496082136204,26,simulation
6,el_salvador,0.4778721239023225,26,simulation
7,el_salvador,0.48449756721654846,26,simulation
8,el_salvador,0.49112166494786336,26,simulation
0,el_salvador,0.4415743937999119,27,simulation
1,el_salvador,0.4483276319780527,27,simulation
2,el_salvador,0.45508081485768914,27,simulation
3,el_salvador,0.4618386766779605,27,simulation
4,el_salvador,0.4686087837705233,27,simulation
5,el_salvador,0.4753925928803615,27,simulation
6,el_salvador,0.4821858631098461,27,simulation
7,el_salvador,0.48898307969975985,27,simulation
8,el_salvador,0.4957798297055485,27,simulation
0,el_salvador,0.43504845911146595,28,simulation
1,el_salvador,0.4415268883180437,28,simulation
2,el_salvador,0.448004409752428,28,simulation
3,el_salvador,0.454485596405276,28,simulation
4,el_salvador,0.4609777326293756,28,simulation
5,el_salvador,0.46748223905058667,28,simulation
6,el_salvador,0.47399507222923776,28,simulation
7,el_salvador,0.4805109681768033,28,simulation
8,el_salvador,0.4870257199222024,28,simulation
0,el_salvador,0.44055391908998615,29,simulation
1,el_salvador,0.4475947981222571,29,simulation
2,el_salvador,0.45463606802390766,29,simulation
3,el_salvador,0.4616826481892179,29,simulation
4,el_salvador,0.46874241351572266,29,simulation
5,el_salvador,0.47581687036459613,29,simulation
6,el_salvador,0.4829015839444217,29,simulation
7,el_salvador,0.48999079056489536,29,simulation
8,el_salvador,0.4970798752225992,29,simulation
0,el_salvador,0.4614888261550312,30,simulation
1,el_salvador,0.4689348629797136,30,simulation
2,el_salvador,0.47638076827931064,30,simulation
3,el_salvador,0.4838317625846878,30,simulation
4,el_salvador,0.49129618874390596,30,simulation
5,el_salvador,0.49877565312517363,30,simulation
6,el_salvador,0.506265480236514,30,simulation
7,el_salvador,0.5137595903015719,30,simulation
8,el_salvador,0.5212531185218825,30,simulation
0,el_salvador,0.424471553216894,31,simulation
1,el_salvador,0.4308520470751781,31,simulation
2,el_salvador,0.43723226390398134,31,simulation
3,el_salvador,0.4436166887124036,31,simulation
4,el_salvador,0.4500124801650883,31,simulation
5,el_salvador,0.4564210229050474,31,simulation
6,el_salvador,0.46283831889128424,31,simulation
7,el_salvador,0.4692591666259869,31,simulation
8,el_salvador,0.4756794052136285,31,simulation
0,el_salvador,0.4783972772879047,32,simulation
1,el_salvador,0.48629945105674616,32,simulation
2,el_salvador,0.49420244678401704,32,simulation
3,el_salvador,0.5021117714472972,32,simulation
4,el_salvador,0.5100362514687627,32,simulation
5,el_salvador,0.5179775668095041,32,simulation
6,el_salvador,0.5259307287966315,32,simulation
7,el_salvador,0.533889256639132,32,simulation
8,el_salvador,0.5418479587129323,32,simulation
0,el_salvador,0.4417024442962365,33,simulation
1,el_salvador,0.44895828442088254,33,simulation
2,el_salvador,0.4562146407091491,33,simulation
3,el_salvador,0.46347657568569933,33,simulation
4,el_salvador,0.47075219879181485,33,simulation
5,el_salvador,0.4780430574588356,33,simulation
6,el_salvador,0.4853445763786638,33,simulation
7,el_salvador,0.4926508107956423,33,simulation
8,el_salvador,0.4999569999911717,33,simulation
0,el_salvador,0.44386483836853197,34,simulation
1,el_salvador,0.4504521874752796,34,simulation
2,el_salvador,0.45703917763302226,34,simulation
3,el_salvador,0.46363044316906743,34,simulation
4,el_salvador,0.47023337807440596,34,simulation
5,el_salvador,0.4768494146175176,34,simulation
6,el_salvador,0.4834744280195332,34,simulation
7,el_salvador,0.49010305106058516,34,simulation
8,el_salvador,0.4967309907368464,34,simulation
0,el_salvador,0.4661,0,historical
1,el_salvador,0.4661,0,historical
2,el_salvador,0.4661,0,historical
3,el_salvador,0.4661,0,historical
4,el_salvador,0.4661,0,historical
5,el_salvador,0.4661,0,historical
6,el_salvador,0.4661,0,historical
7,el_salvador,0.4661,0,historical
8,el_salvador,0.4661,0,historical
0,guatemala,1.7104661491684714,0,simulation
1,guatemala,1.7609029630631,0,simulation
2,guatemala,1.8112961548650148,0,simulation
3,guatemala,1.861658317785702,0,simulation
4,guatemala,1.9120171944507218,0,simulation
5,guatemala,1.962385200154944,0,simulation
6,guatemala,2.0127655359216874,0,simulation
7,guatemala,2.063148680826951,0,simulation
8,guatemala,2.1135212926158955,0,simulation
0,guatemala,1.6933375407762785,1,simulation
1,guatemala,1.7439071632544074,1,simulation
2,guatemala,1.7944267672710779,1,simulation
3,guatemala,1.8449093362539595,1,simulation
4,guatemala,1.8953829961548978,1,simulation
5,guatemala,1.9458606641606975,1,simulation
6,guatemala,1.9963456284886179,1,simulation
7,guatemala,2.0468287487417824,1,simulation
8,guatemala,2.0972968247099475,1,simulation
0,guatemala,1.6806894525756775,2,simulation
1,guatemala,1.7298631620012022,2,simulation
2,guatemala,1.778989358949001,2,simulation
3,guatemala,1.8280806295250382,2,simulation
4,guatemala,1.877164294011897,2,simulation
5,guatemala,1.9262526783214606,2,simulation
6,guatemala,1.9753491484021326,2,simulation
7,guatemala,2.024444613047315,2,simulation
8,guatemala,2.0735262705316297,2,simulation
0,guatemala,1.8249643237250814,3,simulation
1,guatemala,1.8790068470532062,3,simulation
2,guatemala,1.9330082460642863,3,simulation
3,guatemala,1.986981661442335,3,simulation
4,guatemala,2.0409565032011083,3,simulation
5,guatemala,2.0949459632554532,3,simulation
6,guatemala,2.148953050458939,3,simulation
7,guatemala,2.2029674661248495,3,simulation
8,guatemala,2.2569746326984257,3,simulation
0,guatemala,1.6668929084221231,4,simulation
1,guatemala,1.714112291698682,4,simulation
2,guatemala,1.7612726670580767,4,simulation
3,guatemala,1.8083869424201242,4,simulation
4,guatemala,1.8554820711698452,4,simulation
5,guatemala,1.9025707352884484,4,simulation
6,guatemala,1.9496565683832698,4,simulation
7,guatemala,1.9967315682354596,4,simulation
8,guatemala,2.0437839104411557,4,simulation
0,guatemala,1.6710094922457124,5,simulation
1,guatemala,1.7179692109285138,5,simulation
2,guatemala,1.7648702106262224,5,simulation
3,guatemala,1.8117253417991255,5,simulation
4,guatemala,1.858561423778888,5,simulation
5,guatemala,1.9053909914492024,5,simulation
6,guatemala,1.9522177534897116,5,simulation
7,guatemala,1.9990336848646852,5,simulation
8,guatemala,2.045827060970636,5,simulation
0,guatemala,1.6802420553933555,6,simulation
1,guatemala,1.7292639103147285,6,simulation
2,guatemala,1.7782304367657538,6,simulation
3,guatemala,1.8271546522493636,6,simulation
4,guatemala,1.876064203101615,6,simulation
5,guatemala,1.9249719124452023,6,simulation
6,guatemala,1.9738813180260197,6,simulation
7,guatemala,2.0227838185962024,6,simulation
8,guatemala,2.071666907711802,6,simulation
0,guatemala,1.6901334244007022,7,simulation
1,guatemala,1.7388012644892072,7,simulation
2,guatemala,1.7874247053407786,7,simulation
3,guatemala,1.8360160535422905,7,simulation
4,guatemala,1.8846022133599343,7,simulation
5,guatemala,1.9331953382031375,7,simulation
6,guatemala,1.9817985761585153,7,simulation
7,guatemala,2.030402887983916,7,simulation
8,guatemala,2.0789954799981865,7,simulation
0,guatemala,1.6843821169379714,8,simulation
1,guatemala,1.7302731098167163,8,simulation
2,guatemala,1.776092706143889,8,simulation
3,guatemala,1.8218543224686918,8,simulation
4,guatemala,1.8675849214450493,8,simulation
5,guatemala,1.9132975445900344,8,simulation
6,guatemala,1.9589963266699355,8,simulation
7,guatemala,2.004674107589542,8,simulation
8,guatemala,2.0503199492583986,8,simulation
0,guatemala,1.6738702464831137,9,simulation
1,guatemala,1.7224185866889825,9,simulation
2,guatemala,1.7709212788479123,9,simulation
3,guatemala,1.8193906769187786,9,simulation
4,guatemala,1.8678536879451961,9,simulation
5,guatemala,1.9163224906407699,9,simulation
6,guatemala,1.9648002888719258,9,simulation
7,guatemala,2.0132781138867415,9,simulation
8,guatemala,2.0617432571055625,9,simulation
0,guatemala,1.682841066919718,10,simulation
1,guatemala,1.7290537118145077,10,simulation
2,guatemala,1.775197193141444,10,simulation
3,guatemala,1.8212848522690774,10,simulation
4,guatemala,1.8673436926711275,10,simulation
5,guatemala,1.9133866806091349,10,simulation
6,guatemala,1.959417890032138,10,simulation
7,guatemala,2.00542996736381,10,simulation
8,guatemala,2.0514117992838137,10,simulation
0,guatemala,1.6744861378709759,11,simulation
1,guatemala,1.723826421935385,11,simulation
2,guatemala,1.77311638428034,11,simulation
3,guatemala,1.8223688013522064,11,simulation
4,guatemala,1.871611213644239,11,simulation
5,guatemala,1.9208562094360024,11,simulation
6,guatemala,1.9701071729189612,11,simulation
7,guatemala,2.0193551727421113,11,simulation
8,guatemala,2.068587429186874,11,simulation
0,guatemala,1.683121855787328,12,simulation
1,guatemala,1.7289505965530734,12,simulation
2,guatemala,1.7747074713762814,12,simulation
3,guatemala,1.8204059146381018,12,simulation
4,guatemala,1.866072885674603,12,simulation
5,guatemala,1.9117213862245097,12,simulation
6,guatemala,1.9573556214921708,12,simulation
7,guatemala,2.002968422544888,12,simulation
8,guatemala,2.0485489056472064,12,simulation
0,guatemala,1.6625040643607298,13,simulation
1,guatemala,1.70943406528039,13,simulation
2,guatemala,1.7563021621003945,13,simulation
3,guatemala,1.8031213852061891,13,simulation
4,guatemala,1.8499187048480878,13,simulation
5,guatemala,1.8967067407081435,13,simulation
6,guatemala,1.9434893927271266,13,simulation
7,guatemala,1.9902587227189414,13,simulation
8,guatemala,2.037003155842709,13,simulation
0,guatemala,1.5211375699635734,14,simulation
1,guatemala,1.5605640654015591,14,simulation
2,guatemala,1.5999285991552923,14,simulation
3,guatemala,1.6392427824331062,14,simulation
4,guatemala,1.6785298550841807,14,simulation
5,guatemala,1.7178010065151756,14,simulation
6,guatemala,1.757059923062601,14,simulation
7,guatemala,1.7963004365403803,14,simulation
8,guatemala,1.8355132202039794,14,simulation
0,guatemala,1.7212672521161108,15,simulation
1,guatemala,1.7678506905827747,15,simulation
2,guatemala,1.8143807053528176,15,simulation
3,guatemala,1.860869777949219,15,simulation
4,guatemala,1.9073442739635555,15,simulation
5,guatemala,1.9538165204247915,15,simulation
6,guatemala,2.000289895718968,15,simulation
7,guatemala,2.0467563418882717,15,simulation
8,guatemala,2.0932040151825513,15,simulation
0,guatemala,1.5768554412463183,16,simulation
1,guatemala,1.61716101049295,16,simulation
2,guatemala,1.6573916307784633,16,simulation
3,guatemala,1.6975598729345334,16,simulation
4,guatemala,1.7376901097620476,16,simulation
5,guatemala,1.7777944518579631,16,simulation
6,guatemala,1.8178770611972328,16,simulation
7,guatemala,1.8579322116018107,16,simulation
8,guatemala,1.8979507867405023,16,simulation
0,guatemala,1.6765309236889583,17,simulation
1,guatemala,1.7263979081846648,17,simulation
2,guatemala,1.7762131056843091,17,simulation
3,guatemala,1.8259894695774825,17,simulation
4,guatemala,1.8757548676750255,17,simulation
5,guatemala,1.9255221553272164,17,simulation
6,guatemala,1.975294685443204,17,simulation
7,guatemala,2.025063546279155,17,simulation
8,guatemala,2.0748158190357335,17,simulation
0,guatemala,1.6187208560509363,18,simulation
1,guatemala,1.662648757886576,18,simulation
2,guatemala,1.7065092964377684,18,simulation
3,guatemala,1.7503152631325225,18,simulation
4,guatemala,1.7940924245627494,18,simulation
5,guatemala,1.8378531314023905,18,simulation
6,guatemala,1.881601394539112,18,simulation
7,guatemala,1.9253302456594301,18,simulation
8,guatemala,1.9690292094572386,18,simulation
0,guatemala,1.6856133798171988,19,simulation
1,guatemala,1.7345472012181826,19,simulation
2,guatemala,1.7834336918981524,19,simulation
3,guatemala,1.8322853830584909,19,simulation
4,guatemala,1.8811294654632276,19,simulation
5,guatemala,1.929978270430081,19,simulation
6,guatemala,1.9788350916359787,19,simulation
7,guatemala,2.0276909376607417,19,simulation
8,guatemala,2.0765330529309294,19,simulation
0,guatemala,1.6722235649223833,20,simulation
1,guatemala,1.7211465906747647,20,simulation
2,guatemala,1.7700226518742337,20,simulation
3,guatemala,1.8188642477525243,20,simulation
4,guatemala,1.8676985362830596,20,simulation
5,guatemala,1.916537866549143,20,simulation
6,guatemala,1.9653854684761376,20,simulation
7,guatemala,2.0142323705206064,20,simulation
8,guatemala,2.063065788556428,20,simulation
0,guatemala,1.6660340652869943,21,simulation
1,guatemala,1.714474837423793,21,simulation
2,guatemala,1.7628702370258715,21,simulation
3,guatemala,1.8112325710521686,21,simulation
4,guatemala,1.8595886647931248,21,simulation
5,guatemala,1.9079508247759331,21,simulation
6,guatemala,1.956322066250547,21,simulation
7,guatemala,2.004693572701437,21,simulation
8,guatemala,2.0530525976023832,21,simulation
0,guatemala,1.6832868645503232,22,simulation
1,guatemala,1.7298760351283025,22,simulation
2,guatemala,1.7764138770083109,22,simulation
3,guatemala,1.8229127314225302,22,simulation
4,guatemala,1.8693988440331881,22,simulation
5,guatemala,1.9158843855605143,22,simulation
6,guatemala,1.962372679731634,22,simulation
7,guatemala,2.0088555332936546,22,simulation
8,guatemala,2.055321027133881,22,simulation
0,guatemala,1.810938994023705,23,simulation
1,guatemala,1.8630044724535186,23,simulation
2,guatemala,1.9150083706558994,23,simulation
3,guatemala,1.9669647019583198,23,simulation
4,guatemala,2.0189029961216725,23,simulation
5,guatemala,2.070836952546513,23,simulation
6,guatemala,2.122770529583066,23,simulation
7,guatemala,2.1746946604777904,23,simulation
8,guatemala,2.226596202589538,23,simulation
0,guatemala,1.4205809863697008,24,simulation
1,guatemala,1.4571143701912987,24,simulation
2,guatemala,1.4935946685071997,24,simulation
3,guatemala,1.5300323808798895,24,simulation
4,guatemala,1.5664488110628998,24,simulation
5,guatemala,1.6028541740505282,24,simulation
6,guatemala,1.6392516447525325,24,simulation
7,guatemala,1.6756353739152012,24,simulation
8,guatemala,1.7119965325702642,24,simulation
0,guatemala,1.6660496373436702,25,simulation
1,guatemala,1.7154186243587977,25,simulation
2,guatemala,1.7647439570319063,25,simulation
3,guatemala,1.8140380124503825,25,simulation
4,guatemala,1.8633279879158202,25,simulation
5,guatemala,1.9126261684460455,25,simulation
6,guatemala,1.9619356335290965,25,simulation
7,guatemala,2.0112471779206738,25,simulation
8,guatemala,2.060547746313114,25,simulation
0,guatemala,1.6553444610672365,26,simulation
1,guatemala,1.69870522803151,26,simulation
2,guatemala,1.7420072765233647,26,simulation
3,guatemala,1.7852627988683478,26,simulation
4,guatemala,1.8284968459197941,26,simulation
5,guatemala,1.8717212244081671,26,simulation
6,guatemala,1.9149396118151456,26,simulation
7,guatemala,1.9581447939013923,26,simulation
8,guatemala,2.0013261526528408,26,simulation
0,guatemala,1.674375170772505,27,simulation
1,guatemala,1.7233972355055158,27,simulation
2,guatemala,1.7723724233952471,27,simulation
3,guatemala,1.8213132469144282,27,simulation
4,guatemala,1.8702469079556987,27,simulation
5,guatemala,1.9191857860346897,27,simulation
6,guatemala,1.9681330941764628,27,simulation
7,guatemala,2.017079847260535,27,simulation
8,guatemala,2.0660132227867694,27,simulation
0,guatemala,1.8023861957765472,28,simulation
1,guatemala,1.853998065339545,28,simulation
2,guatemala,1.9055589505142094,28,simulation
3,guatemala,1.957082145863176,28,simulation
4,guatemala,2.0085963992752354,28,simulation
5,guatemala,2.0601147414337717,28,simulation
6,guatemala,2.1116407367223244,28,simulation
7,guatemala,2.1631649219748086,28,simulation
8,guatemala,2.214673902840623,28,simulation
0,guatemala,1.6672988670972408,29,simulation
1,guatemala,1.7105819507125715,29,simulation
2,guatemala,1.7537876696400794,29,simulation
3,guatemala,1.7969293240737967,29,simulation
4,guatemala,1.8400329138716465,29,simulation
5,guatemala,1.8831112209812955,29,simulation
6,guatemala,1.926168636978203,29,simulation
7,guatemala,1.9691988215547542,29,simulation
8,guatemala,2.0121918790606204,29,simulation
0,guatemala,1.5092398221586194,30,simulation
1,guatemala,1.551767301459275,30,simulation
2,guatemala,1.5942451465908427,30,simulation
3,guatemala,1.6366847821309936,30,simulation
4,guatemala,1.6791103093167303,30,simulation
5,guatemala,1.7215328713758273,30,simulation
6,guatemala,1.7639557115247597,30,simulation
7,guatemala,1.8063713821732899,30,simulation
8,guatemala,1.8487691393664474,30,simulation
0,guatemala,1.6753569522090208,31,simulation
1,guatemala,1.7225991862718983,31,simulation
2,guatemala,1.7697901309444573,31,simulation
3,guatemala,1.8169422409904508,31,simulation
4,guatemala,1.8640820777675622,31,simulation
5,guatemala,1.9112219445628522,31,simulation
6,guatemala,1.9583651621071496,31,simulation
7,guatemala,2.005503390701536,31,simulation
8,guatemala,2.0526245058003982,31,simulation
0,guatemala,1.6629547746285924,32,simulation
1,guatemala,1.7092037401035225,32,simulation
2,guatemala,1.7553931010049897,32,simulation
3,guatemala,1.8015356281076569,32,simulation
4,guatemala,1.8476578350194164,32,simulation
5,guatemala,1.8937721846765623,32,simulation
6,guatemala,1.9398823849925648,32,simulation
7,guatemala,1.9859806330989471,32,simulation
8,guatemala,2.0320554460320275,32,simulation
0,guatemala,1.6751501044538033,33,simulation
1,guatemala,1.7210267120339204,33,simulation
2,guatemala,1.7668436568913592,33,simulation
3,guatemala,1.8126136564923794,33,simulation
4,guatemala,1.8583630570903604,33,simulation
5,guatemala,1.9041041588778098,33,simulation
6,guatemala,1.9498407734840835,33,simulation
7,guatemala,1.995565106585141,33,simulation
8,guatemala,2.0412658289275862,33,simulation
0,guatemala,1.6532127510621866,34,simulation
1,guatemala,1.7020140157087718,34,simulation
2,guatemala,1.7507656909976204,34,simulation
3,guatemala,1.799480402460053,34,simulation
4,guatemala,1.8481853811674678,34,simulation
5,guatemala,1.8968930215025979,34,simulation
6,guatemala,1.9456067095164435,34,simulation
7,guatemala,1.9943175633860961,34,simulation
8,guatemala,2.0430129511401947,34,simulation
0,guatemala,1.6072989634386374,0,historical
1,guatemala,1.6711955391456834,0,historical
2,guatemala,1.735092114852729,0,historical
3,guatemala,1.798988690559775,0,historical
4,guatemala,1.8628852662668207,0,historical
5,guatemala,1.926781841973867,0,historical
6,guatemala,1.9906784176809125,0,historical
7,guatemala,2.054574993387958,0,historical
8,guatemala,2.118471569095005,0,historical
0,guyana,0.12265680814217611,0,simulation
1,guyana,0.12849194794325355,0,simulation
2,guyana,0.13432814597886344,0,simulation
3,guyana,0.14016652235068428,0,simulation
4,guyana,0.14600770138939606,0,simulation
5,guyana,0.15185147330845394,0,simulation
6,guyana,0.15769649946438435,0,simulation
7,guyana,0.16354134916840535,0,simulation
8,guyana,0.1693859717099646,0,simulation
0,guyana,0.12832231085520884,1,simulation
1,guyana,0.13441463917095595,1,simulation
2,guyana,0.14050796833968504,1,simulation
3,guyana,0.1466034711878903,1,simulation
4,guyana,0.15270180278359358,1,simulation
5,guyana,0.1588027483905481,1,simulation
6,guyana,0.1649049169982284,1,simulation
7,guyana,0.17100682276908574,1,simulation
8,guyana,0.17710842229175194,1,simulation
0,guyana,0.12023319062609028,2,simulation
1,guyana,0.12593878148683876,2,simulation
2,guyana,0.13164528910241385,2,simulation
3,guyana,0.13735383579302493,2,simulation
4,guyana,0.14306505460877483,2,simulation
5,guyana,0.14877875523507644,2,simulation
6,guyana,0.15449363231563096,2,simulation
7,guyana,0.16020828347241559,2,simulation
8,guyana,0.16592264711048754,2,simulation
0,guyana,0.1280304567390393,3,simulation
1,guyana,0.13412003226124475,3,simulation
2,guyana,0.1402107377057645,3,simulation
3,guyana,0.14630373256098206,3,simulation
4,guyana,0.15239966057210083,3,simulation
5,guyana,0.15849829808984117,3,simulation
6,guyana,0.16459824801723716,3,simulation
7,guyana,0.17069802005336576,3,simulation
8,guyana,0.17679756754605638,3,simulation
0,guyana,0.127256279712673,4,simulation
1,guyana,0.13329840248277586,4,simulation
2,guyana,0.13934162474074885,4,simulation
3,guyana,0.14538710158408294,4,simulation
4,guyana,0.15143547561813017,4,simulation
5,guyana,0.15748652755036258,4,simulation
6,guyana,0.16353887199072992,4,simulation
7,guyana,0.16959102994329556,4,simulation
8,guyana,0.17564295344488864,4,simulation
0,guyana,0.1299703126925548,5,simulation
1,guyana,0.13613771475252825,5,simulation
2,guyana,0.14230621076895725,5,simulation
3,guyana,0.1484769848898829,5,simulation
4,guyana,0.15465069732528874,5,simulation
5,guyana,0.16082712719702852,5,simulation
6,guyana,0.1670048614956962,5,simulation
7,guyana,0.1731823904939035,5,simulation
8,guyana,0.17935966374623852,5,simulation
0,guyana,0.13397517365112988,6,simulation
1,guyana,0.14035744452648707,6,simulation
2,guyana,0.14674097989735185,6,simulation
3,guyana,0.1531269774100388,6,simulation
4,guyana,0.1595160970843556,6,simulation
5,guyana,0.16590809480586444,6,simulation
6,guyana,0.1723015037480758,6,simulation
7,guyana,0.17869476386350414,6,simulation
8,guyana,0.18508783357933886,6,simulation
0,guyana,0.13309596954168146,7,simulation
1,guyana,0.13942892631958415,7,simulation
2,guyana,0.14576300672479298,7,simulation
3,guyana,0.152099436505862,7,simulation
4,guyana,0.15843890157751367,7,simulation
5,guyana,0.16478117922262203,7,simulation
6,guyana,0.17112481652278438,7,simulation
7,guyana,0.17746825756063472,7,simulation
8,guyana,0.1838114403274841,7,simulation
0,guyana,0.12767490991556618,8,simulation
1,guyana,0.13375075716105012,8,simulation
2,guyana,0.13982770556397128,8,simulation
3,guyana,0.14590692617690865,8,simulation
4,guyana,0.1519890729472438,8,simulation
5,guyana,0.158073929467624,8,simulation
6,guyana,0.1641601010764286,8,simulation
7,guyana,0.17024609554620296,8,simulation
8,guyana,0.17633185543426144,8,simulation
0,guyana,0.13435938243539491,9,simulation
1,guyana,0.14074066112448003,9,simulation
2,guyana,0.14712299297290804,9,simulation
3,guyana,0.15350762226899434,9,simulation
4,guyana,0.15989524800344024,9,simulation
5,guyana,0.16628565187543254,9,simulation
6,guyana,0.17267737384539422,9,simulation
7,guyana,0.17906884866352427,9,simulation
8,guyana,0.18546001468404325,9,simulation
0,guyana,0.12809838210971008,10,simulation
1,guyana,0.13419736814687783,10,simulation
2,guyana,0.14029750568413402,10,simulation
3,guyana,0.1463999591810956,10,simulation
4,guyana,0.15250537587034407,10,simulation
5,guyana,0.15861353254318553,10,simulation
6,guyana,0.16472302794990842,10,simulation
7,guyana,0.17083236583103253,10,simulation
8,guyana,0.17694149374923082,10,simulation
0,guyana,0.14255834542217202,11,simulation
1,guyana,0.14935237761588124,11,simulation
2,guyana,0.15614780691283375,11,simulation
3,guyana,0.1629459023766657,11,simulation
4,guyana,0.16974736161082088,11,simulation
5,guyana,0.17655192085597737,11,simulation
6,guyana,0.18335801613603978,11,simulation
7,guyana,0.1901639851524472,11,simulation
8,guyana,0.19696978314248376,11,simulation
0,guyana,0.12629112421130975,12,simulation
1,guyana,0.13229957805883197,12,simulation
2,guyana,0.13830913269417108,12,simulation
3,guyana,0.1443209364920215,12,simulation
4,guyana,0.15033562821187205,12,simulation
5,guyana,0.15635298940318207,12,simulation
6,guyana,0.16237164176189123,12,simulation
7,guyana,0.1683901137624464,12,simulation
8,guyana,0.17440835675396493,12,simulation
0,guyana,0.1275199390229747,13,simulation
1,guyana,0.13358957628650517,13,simulation
