Nation,Year,value,mineria_share,manu_share,industrial_share,comercio_share,total_share
haiti,2000,11.137888577561,0.0,0.130290108077555,0.100194760670025,0.571720477816392,0.802205346563972
jamaica,2000,12.8522311073029,0.013681735451891901,0.0934591269708,0.132176321207784,0.638778162128089,0.878095345758565
mexico,2000,876.437526455268,0.0006896592044981501,0.189878518498964,0.15221853841434393,0.578023394580782,0.9208101106985881
nicaragua,2000,7.32491227236227,0.00137652458214113,0.124765166384275,0.076788114984581,0.497358775588938,0.7002885815399351
panama,2000,21.076830326925,0.00023659223313978,0.112714063547033,0.10276894356075197,0.690215330399626,0.9059349297405508
peru,2000,87.4104497853084,0.0131664311353935,0.152145262038719,0.138196074956807,0.540274885925663,0.8437826540565825
paraguay,2000,20.7833901514725,0.0,0.156778275044955,0.198857054941932,0.449075131170105,0.804710461156992
el_salvador,2000,17.6219903419062,0.0,0.195328682415251,0.07344852866598497,0.585739401693572,0.854516612774808
uruguay,2000,33.4744182944582,0.00018511449953214,0.125186630960032,0.09526540625788898,0.653222562241522,0.8738597139589751
argentina,2001,378.20266575185303,1.119117823283e-05,0.160932258763829,0.09150208106350399,0.6508125732819621,0.9032581042875278
bahamas,2001,10.9448562001322,0.0,0.0221211541952649,0.0732402561725834,0.823532099117198,0.9188935094850463
belize,2001,1.1075278871396301,9.157902573998529e-07,0.08942974317930229,0.08893703207343769,0.585748689697662,0.7641163807406595
brazil,2001,1202.9089587000701,0.00427940263759378,0.130895379354001,0.09549989977454798,0.577136922473936,0.8078116042400787
barbados,2001,4.3069962376895,0.0,0.14236287302288939,0.10995157134827091,0.5725537206562232,0.8248681650273835
chile,2001,137.65466461459698,0.0334481164027381,0.175316535104046,0.14290927706517303,0.54865073875757,0.9003246673295271
colombia,2001,159.645623441485,0.00152327976738408,0.141371966473471,0.130856183944282,0.571646793682561,0.845398223867698
costa_rica,2001,31.4872059101342,4.97762772491e-06,0.174274244194363,0.07789177645793904,0.566907655573505,0.819078653853532
dominican_republic,2001,36.5363077063798,0.0,0.19664297202457898,0.10068475453841402,0.539598269500384,0.836925996063377
ecuador,2001,55.522733410362605,0.00010199919271322,0.18937304410387898,0.101122945731796,0.503803529820841,0.7944015188492292
guatemala,2001,37.8976991325642,0.00020297260662153,0.19989798473283202,0.07352275025704494,0.547943166972065,0.8215668745685635
guyana,2001,2.94102202777672,0.044229156345260694,0.026978241999103498,0.1738481212679095,0.342996226494298,0.5880517461065717
honduras,2001,12.0072671704922,0.00123660288113904,0.196385276614503,0.08056533044182501,0.530189831247039,0.808377041184506
haiti,2001,11.0997137002224,0.0,0.13820106430220702,0.09778383118489098,0.5738878093013929,0.8098727047884909
jamaica,2001,13.025084563094401,0.013968459606185299,0.0893732428834563,0.1337997696980297,0.638782946304647,0.8759244184923183
mexico,2001,872.893299631652,0.00045057925835048,0.180518957738262,0.15165445579575004,0.583860555631695,0.9164845484240576
nicaragua,2001,7.54179146056867,1.1607195555139999e-05,0.136508265691393,0.07848513837350402,0.503044371148482,0.7180493824089341
panama,2001,21.197868828620702,9.541276965572e-05,0.104291833505794,0.087686092225753,0.710364372189843,0.9024377106910457
peru,2001,87.9505522463255,0.00610589038501241,0.155812564716453,0.134538999709632,0.545157702696039,0.8416151575071364
paraguay,2001,20.6100453056144,0.0,0.162068181252178,0.2235509372082,0.43619860765046703,0.821817726110845
el_salvador,2001,17.7769957760968,0.0,0.19248347914147002,0.078295971443546,0.584264243331685,0.855043693916701
uruguay,2001,32.1876181554394,7.926169667865e-05,0.12674394351029,0.09260739388592801,0.659101028907415,0.8785316280003116
argentina,2002,336.999433710193,0.00199715933166906,0.20347773913878,0.10209963177426598,0.547764456459146,0.855338986703861
bahamas,2002,11.2408785483526,0.0,0.025255709839705598,0.08091285372631539,0.809443811394007,0.915612374960028
belize,2002,1.15994062064571,1.70555962091e-06,0.0836447486724328,0.08740659228654821,0.598747651786301,0.7698006983049028
brazil,2002,1239.63932492644,0.00427566934642092,0.123569626673735,0.10138365153704501,0.573481454732844,0.8027104022900449
barbados,2002,4.34090959389178,0.0,0.14267159752825104,0.1126644992512782,0.5688980580421974,0.8242341548217267
chile,2002,141.931554480452,0.028472207768872798,0.17582883343177103,0.143831192846416,0.5452879705079561,0.8934202045550159
colombia,2002,163.643118666497,0.0022493781382888,0.140329280173486,0.13496084753569698,0.564586280128647,0.8421257859761188
costa_rica,2002,32.5630848148653,9.51804892915e-06,0.17393252282982602,0.07176345651293298,0.574530046874976,0.8202355442666641
dominican_republic,2002,38.1786525173909,8.183107065301e-05,0.20367205798346,0.10720902949485,0.53775040851009,0.848713327059053
ecuador,2002,57.7973757930758,0.0005917642329242401,0.175705196812001,0.11237445026427503,0.518728870716589,0.8074002820257893
guatemala,2002,39.3527006010882,0.0003627457457068,0.18808008677665503,0.08374680847064195,0.5434019007351241,0.8155915417281279
guyana,2002,2.9743328362215298,0.0451138032824041,0.0285522671533,0.167940491672496,0.345281129320535,0.5868876914287351
honduras,2002,12.458060547969401,0.0003972066146862,0.198922167185635,0.07370171545895005,0.548404928208995,0.8214260174682663
haiti,2002,11.2164627237933,0.0,0.13692680957497,0.09503350021145299,0.581888859349129,0.813849169135552
jamaica,2002,13.285233397530702,0.0102073146318907,0.08421757286608371,0.12901148643622928,0.657453432648681,0.8808898065828846
mexico,2002,872.5454998226401,0.00047207995921081996,0.172675847902619,0.154427728579366,0.5884520801806901,0.9160277366218859
nicaragua,2002,7.598651958342749,0.00054245999999897,0.148288993696564,0.06633380408556597,0.5044579043823549,0.7196231621644839
panama,2002,21.6704009979535,0.0001821543679068,0.09449766568605289,0.08481842176095813,0.7183612452416099,0.8978594870565277
peru,2002,92.7469610643748,0.00785423835994924,0.154989075774167,0.139451245776917,0.544908688003072,0.8472032479141053
paraguay,2002,20.6056338501078,0.0,0.163934935668139,0.257775339797296,0.413656707962624,0.835366983428059
el_salvador,2002,18.0566134220877,0.0,0.18880111111406803,0.08395024670467896,0.591072948422135,0.8638243062408819
uruguay,2002,29.6988692002434,0.00024110699098755,0.130801299139821,0.087821989343945,0.639198443320638,0.8580628387953916
argentina,2003,366.780211148674,0.0018978431820654202,0.224867505875749,0.10158348512075405,0.510316942508769,0.8386657766873375
bahamas,2003,11.0987346833133,0.0,0.0241260235240003,0.0845763684472197,0.8146816999602029,0.9233840919314229
belize,2003,1.2682049757465401,3.2084488726699996e-06,0.0783133497821621,0.07330626135906589,0.610323243073537,0.7619460626636376
brazil,2003,1253.78148982537,0.0021675149518223798,0.144507645630532,0.08633053255270398,0.563578281358252,0.7965839744933104
barbados,2003,4.43534524731659,0.0,0.14421264124328761,0.11215571324135129,0.566149509288712,0.8225178637733509
chile,2003,147.73804205383,0.0443042397118313,0.170316298217305,0.16381090518639999,0.53725080412251,0.9156822472380464
colombia,2003,170.055101007378,0.006201645307695129,0.142374561677284,0.14666323964089698,0.549027887422203,0.8442673340480791
costa_rica,2003,33.968891756298596,2.009828254684e-05,0.17102229131240498,0.07077008367319904,0.577731241495091,0.8195437147632418
dominican_republic,2003,37.66488002909011,0.005152415580111051,0.21755210832006,0.10127092061631798,0.5516224865625761,0.8755979310790651
ecuador,2003,59.3711274399001,0.00104498850632412,0.16220469993732903,0.11778829358794099,0.541842103461866,0.8228800854934601
guatemala,2003,40.360278359040805,0.00066996009074834,0.187624063787962,0.08680090235977198,0.548449745298778,0.8235446715372603
guyana,2003,2.9555283488993904,0.0744220819889851,0.0268908262994225,0.1536053420701915,0.353974622390049,0.6088928727486481
honduras,2003,13.024533301583599,0.0,0.197740057611866,0.07597652393469204,0.5566329967272989,0.830349578273857
haiti,2003,11.606883084917401,0.0,0.144322534868624,0.10463003557016498,0.5592641623766891,0.8082167328154781
jamaica,2003,13.772312246827601,0.00966323422419722,0.08283961727057348,0.1320857284531045,0.65617527685442,0.8807638568022953
mexico,2003,885.16584683951,0.00053575077643885,0.166089869782365,0.145820902929661,0.60424391338678,0.9166904368752449
nicaragua,2003,7.79019367787235,1.61162442252e-05,0.13958588954781,0.06636171990135897,0.520637365182963,0.7266010908763572
panama,2003,22.581748833147703,0.00035719456360615,0.08928264046397259,0.10060364329987541,0.703521580707296,0.8937650590347501
peru,2003,96.6098934512561,0.0174229444008051,0.15398581754650398,0.14490767702374002,0.5395988000215329,0.855915238992582
paraguay,2003,21.4959508444483,0.0,0.17514564212953102,0.22758818458571597,0.40791614404804905,0.810649970763296
el_salvador,2003,18.3392703903177,0.0,0.180964928119847,0.08856037804354805,0.59225718403235,0.8617824901957449
uruguay,2003,29.938029416920898,0.0004532307988777,0.148709094403736,0.08222884971205499,0.590093214071737,0.8214843889864056
argentina,2004,399.898899166738,0.00226514388267012,0.189370136214371,0.09879908385396902,0.478369882937827,0.7688042468888372
bahamas,2004,11.1967076744034,0.0,0.026868272578791,0.076562981417492,0.822911248562995,0.926342502559278
belize,2004,1.3289512481161,0.0,0.0783785907105911,0.0747676449366959,0.610180498781324,0.763326734428611
brazil,2004,1325.9988602628,0.00099337393172148,0.150995301563871,0.092070931341905,0.549204711079061,0.7932643179165585
barbados,2004,4.49795452030541,0.0,0.14266342047973463,0.11569498667767253,0.558955145290864,0.8173135524482711
chile,2004,158.389274861649,0.0906881322145521,0.159522569024882,0.20048309518031,0.517232971543525,0.967926767963269
colombia,2004,179.12417707093,0.0084159033480967,0.144134103625529,0.153124817228897,0.541525594452856,0.8472004186553787
costa_rica,2004,35.471879204014,4.900373928118001e-05,0.16888551555905298,0.07780510367878102,0.5729881542847091,0.8197277772618242
dominican_republic,2004,38.6329180219757,0.0118793379308724,0.215766031064474,0.10236341402638499,0.551415803993543,0.8814245870152744
ecuador,2004,64.2461031328511,0.0008622661758879099,0.15098869111189,0.14612834875137298,0.540552777858321,0.8385320838974719
guatemala,2004,41.626750328762704,2.73861117195773e-08,0.19193687203575402,0.086896678828037,0.5496612820328131,0.8284948602827158
guyana,2004,3.0017336637136203,0.109842469118211,0.0263138523774319,0.14482540109262312,0.34862557967605295,0.6296073022643189
honduras,2004,13.8362616761544,0.00027609770199969,0.19157252759159799,0.07380586040895898,0.560255715678838,0.8259102013813947
haiti,2004,11.4539209915982,0.0,0.158380502780274,0.097679664380865,0.554162652364883,0.810222819526022
jamaica,2004,13.9546198008587,0.0162871802799533,0.0821747307122174,0.14040866538935362,0.642416981310858,0.8812875576923823
mexico,2004,919.869577686507,0.00131562100836113,0.166589751162367,0.161920849317473,0.593882212786931,0.923708434275132
nicaragua,2004,8.20402205373591,0.00216976191657186,0.140404617782632,0.07356529427698799,0.504838508360202,0.7209781823363939
panama,2004,24.2803659685118,0.00062094947875368,0.08597271592715179,0.1051228052105012,0.708159621359657,0.8998760919760638
peru,2004,101.400008285783,0.0498151080511777,0.16372650097615501,0.16277447517932794,0.513878956720118,0.8901950409267786
paraguay,2004,22.3681315014495,0.0,0.179348637783179,0.204704242802965,0.410107690235008,0.794160570821152
el_salvador,2004,18.5023806838124,0.0,0.175575825237782,0.080463389116712,0.604952014311542,0.860991228666036
uruguay,2004,31.4361764098546,0.00103684076539746,0.149026084254433,0.07532197381151001,0.56273519277708,0.7881200916084204
argentina,2005,435.29658974533896,0.00208636558543312,0.18340415936715002,0.102858981071934,0.484861459282405,0.7732109653069221
bahamas,2005,11.576865020622101,0.0,0.023911673207132802,0.08417884955572319,0.82168927024664,0.929779793009496
belize,2005,1.3547449114244299,0.0,0.0783935712083706,0.07309061806701841,0.619325129976476,0.770809319251865
brazil,2005,1368.45909491119,0.00824390500348977,0.147382811342998,0.09434297143710102,0.560758916185403,0.8107286039689917
barbados,2005,4.67586920438199,0.0,0.1387352249279152,0.1202395819533498,0.5612787541401212,0.8202535610213861
chile,2005,167.485302430465,0.09226318039725451,0.14291191611107298,0.225679938796551,0.505202358809155,0.9660573941140335
colombia,2005,187.773655668268,0.008058045547276899,0.159910403067838,0.143571094633062,0.531705123121806,0.8432446663699829
costa_rica,2005,36.8824774944683,0.00014961495738535001,0.168674893778194,0.07402044735031899,0.5779164364225641,0.8207613925084625
dominican_republic,2005,42.2753210725494,0.00704552608280938,0.183816788147589,0.11887678857072698,0.55767972107314,0.8674188238742654
ecuador,2005,67.64556249914109,0.0009040961313039101,0.141282120871654,0.174163687958333,0.5342835084660851,0.850633413427376
guatemala,2005,42.9904538779055,0.00022839013028426,0.190016441320644,0.08579493108417002,0.562418516877688,0.8384582794127862
guyana,2005,2.94317111281921,0.102017250732476,0.030714549986959702,0.13597738865672332,0.37922886100210496,0.6479380503782639
honduras,2005,14.6734384175078,0.00148888601129146,0.190839707119665,0.07156074045129404,0.56396934051856,0.8278586741008105
haiti,2005,11.8058053028843,0.0,0.159249657315131,0.09126122543419699,0.543276767536647,0.793787650285975
jamaica,2005,14.0793459046078,0.0189923424104907,0.0775151511689677,0.1414913548372353,0.64466581747768,0.8826646658943738
mexico,2005,941.09839279758,0.00194879721942784,0.15726604338347902,0.17056801721926898,0.600056730750059,0.9298395885722349
nicaragua,2005,8.55535095779018,0.0013677096989788801,0.135660208047199,0.07400542382802,0.49857624079574697,0.7096095823699449
panama,2005,26.0264349252171,0.0,0.08260100546378091,0.10455056904426807,0.7123865879396,0.899538162447649
peru,2005,107.773059976197,0.0627793331679305,0.165516113723285,0.17805056052067997,0.498362904737407,0.9047089121493025
paraguay,2005,22.845353498877497,0.0,0.179590523871282,0.21330336266982097,0.41798625949305096,0.8108801460341539
el_salvador,2005,19.0038688532526,0.0,0.166257313920261,0.078455572186692,0.605376922030208,0.850089808137161
uruguay,2005,33.7813567090888,0.0012758084476094799,0.148524671063566,0.089228697647207,0.567126964200122,0.8061561413585044
argentina,2006,470.325565798353,0.00550800475558765,0.178777938558849,0.11325485809362001,0.487491333682456,0.7850321350905127
bahamas,2006,11.8682378031636,0.0,0.025218225183800902,0.09211930463006208,0.7892891391477541,0.9066266689616171
belize,2006,1.4201178618322001,4.491983267443e-05,0.102580592534923,0.07432968880197198,0.599124858154454,0.7760800593240235
brazil,2006,1422.67728973878,0.0088594016960043,0.141089458703552,0.094350757989449,0.571381272120403,0.8156808905094083
barbados,2006,4.951871749474379,0.0,0.14007258203479073,0.1288431260188036,0.5591235102273138,0.8280392182809081
chile,2006,178.06564433388698,0.167670680425938,0.128876533425545,0.28219334566628496,0.472097037685485,1.0508375972032529
colombia,2006,200.386165569774,0.0123044924257884,0.15978606094275802,0.149348539323488,0.525107179170028,0.8465462718620624
costa_rica,2006,39.5847442883189,0.00058393641554357,0.16485979173975798,0.07233888762521401,0.581777820194737,0.8195604359752526
dominican_republic,2006,46.153809276705395,0.015714779510577,0.17543747519852299,0.13566113738208502,0.5559982583746801,0.8828116504658651
ecuador,2006,70.6243527251051,0.00120095801469637,0.136465001400366,0.202402078849377,0.517803773698431,0.8578718119628703
guatemala,2006,45.291044075398595,0.0025026533746059596,0.190348018186148,0.09234243537673203,0.56724919453147,0.852442301468956
guyana,2006,3.09414429334208,0.0386175133851857,0.0678965920752335,0.1528201993530655,0.402662192140463,0.6619964969539478
honduras,2006,15.6370788558054,0.006826393294807231,0.189701291398433,0.078147541301482,0.5695227061196,0.8441979321143223
haiti,2006,12.0146205553541,0.0,0.16452847431603998,0.10028069107102902,0.5262280056734511,0.7910371710605201
jamaica,2006,14.4875237907845,0.0254906659379902,0.0761497623467494,0.1360513861406336,0.6465838620183191,0.8842756764436923
mexico,2006,983.401498615029,0.0034943472275395598,0.16659961476860702,0.175353176262186,0.589662559046172,0.9351096973045046
nicaragua,2006,8.910671758512859,0.00270115192053394,0.135930638796754,0.072829895212943,0.537591269920664,0.7490529558508949
panama,2006,28.278363256778,0.0,0.0804011426447636,0.1074407261035334,0.7207485125002,0.908590381248497
peru,2006,115.887184858498,0.11730857242586101,0.164721932263299,0.20985561768140798,0.474170688770149,0.9660568111407171
paraguay,2006,23.9435564146514,0.0,0.18321627152574202,0.19984163171488598,0.43635121064116,0.819409113881788
el_salvador,2006,19.8295513948563,0.0,0.163505499100306,0.08121243333547898,0.602821644398805,0.84753957683459
uruguay,2006,35.1659117484727,0.0016664440245322402,0.145433907620455,0.083531314479946,0.567931196784706,0.7985628629096393
argentina,2007,512.69085074156,0.00431151753754959,0.170474154518997,0.10367820681578599,0.495083307772744,0.7735471866450766
bahamas,2007,12.039939621447001,0.0,0.0229508567252508,0.06964365428117772,0.8223601805932,0.9149546915996285
belize,2007,1.4273748687031902,4.5069192202129997e-05,0.112053057961201,0.071963502932393,0.604330432875389,0.7883920629611851
brazil,2007,1509.03196038582,0.015491536500468901,0.141542648065051,0.08971115602297,0.57726236214245,0.8240077027309398
barbados,2007,5.06091623326325,0.0,0.13676039893213354,0.1282291804704655,0.5627308596377995,0.8277204390403985
chile,2007,186.800342017845,0.16465367386648702,0.11955694015561401,0.27988087573917797,0.484896117436652,1.048987607197931
colombia,2007,213.888575539514,0.0122421340856524,0.16154266217976102,0.14424768848044098,0.529549177841149,0.8475816625870034
costa_rica,2007,42.8366832769223,0.00088342504412808,0.161311206002908,0.077626741564535,0.579758953724367,0.8195803263359381
dominican_republic,2007,49.5765534872134,0.0249633606039643,0.16229267967175498,0.143176788803816,0.549331736137856,0.8797645652173913
ecuador,2007,72.1710712297691,0.0007159274225374799,0.13731115943359,0.20727015803884197,0.512911276254991,0.8582085211499605
guatemala,2007,48.161463040734596,0.004215250964534721,0.185907809213086,0.09293582899335098,0.570135938814004,0.8531948279849757
guyana,2007,3.31665151910056,0.0509699621191605,0.0672345246044629,0.16935485330336608,0.40585736957635,0.6934167096033395
honduras,2007,16.60475245473,0.00510655675056596,0.179514503748814,0.08205218883473397,0.583423528646146,0.85009677798026
haiti,2007,12.5800922689792,0.0,0.155973377651614,0.09727536410815601,0.52160533975899,0.7748540815187601
jamaica,2007,14.6949784725175,0.0275727324745278,0.0768942404971817,0.13625975574505028,0.6475082201185139,0.8882349488352738
mexico,2007,1005.93561010939,0.00396353951906739,0.159208624812093,0.17914275013670503,0.5918534073335799,0.9341683218014454
nicaragua,2007,9.363036176620769,0.0030277710697491998,0.139898875340391,0.067370466209689,0.5332743714742371,0.7435714840940663
panama,2007,31.6672382243465,0.0,0.0715721792202721,0.09829083161256587,0.734476501808138,0.9043395126409759
peru,2007,125.75890463943401,0.12607626011485,0.165180344893382,0.211809454695599,0.47305070802301,0.976116767726841
paraguay,2007,25.241685745642,0.0,0.18193395044445498,0.18907728596407297,0.43773272223852105,0.8087439586470491
el_salvador,2007,20.1983224931921,0.0,0.162263141652093,0.08295619204373503,0.594189898158626,0.839409231854454
uruguay,2007,37.4662936780781,0.00138069163739893,0.137351440782832,0.09908904555361298,0.568756501664875,0.806577679638719
argentina,2008,533.4919136562789,0.00308451875238155,0.165383660984547,0.09734093841139901,0.502551922042782,0.7683610401911095
bahamas,2008,11.7601907531026,0.0,0.0209861295838875,0.0829089872696185,0.8116853505605169,0.9155804674140229
belize,2008,1.47718747196485,5.191858910727e-05,0.126856210321521,0.068165481687362,0.600856565450859,0.7959301760488493
brazil,2008,1585.90499782247,0.0186810032079189,0.13955176900302602,0.09130116853245798,0.568048617748249,0.8175825584916518
barbados,2008,5.09639482129025,0.0,0.13845080282703878,0.12777407610346628,0.5653317397405861,0.8315566186710912
chile,2008,193.393517162917,0.131003277083891,0.111448762445622,0.23094417374624698,0.535690106808974,1.009086320084734
colombia,2008,220.91149181570998,0.0048389921052704,0.153737037145844,0.167573874104509,0.520115244022712,0.8462651473783354
costa_rica,2008,44.866360242487396,7.015562165921e-05,0.151342550085379,0.08419347429604701,0.594254091304791,0.8298602713078762
dominican_republic,2008,51.167715084129796,0.0020383334682255298,0.162036927830345,0.13388496029306302,0.57243576176906,0.8703959833606936
ecuador,2008,76.75908048319839,0.00022354192936921001,0.137050629397531,0.24214242154662002,0.495339908991901,0.8747565018654213
guatemala,2008,49.747672384869595,0.0035976762099328304,0.187671339702696,0.09349682165985401,0.580395052646456,0.8651608902189388
guyana,2008,3.3699169980601003,0.049613105117004404,0.0691087594902188,0.1782821912604762,0.395224900126455,0.6922289559941543
honduras,2008,17.307399177885102,0.00127485955449079,0.17805217575544902,0.081445592871495,0.5963987075527529,0.8571713357341877
haiti,2008,12.9144751858995,0.0,0.17021543949731502,0.09684780156220299,0.511700987287779,0.7787642283472971
jamaica,2008,14.575693938716801,0.0182211040575008,0.0803914806244762,0.11648974779536482,0.664662878316978,0.8797652107943198
mexico,2008,1017.43933470369,0.00333187244566157,0.158421985501957,0.18913993148300604,0.59522316216063,0.9461169515912546
nicaragua,2008,9.684632561382049,0.0008318602281927399,0.14005272778333,0.07959010147290599,0.528964750619847,0.7494394401042758
panama,2008,34.7882518619712,0.0,0.0707309539781286,0.11934382624241942,0.717851803028068,0.907926583248616
peru,2008,137.236376966525,0.10190725341700099,0.16296542006526402,0.20030392465390298,0.483634281113294,0.948810879249462
paraguay,2008,26.8814593876179,0.0,0.20335291142664802,0.161483708387886,0.43333483123629696,0.798171451050831
el_salvador,2008,20.6278800363086,0.0,0.16864116031176,0.09017178622874802,0.587199343521865,0.846012290062373
uruguay,2008,40.1549291141067,0.00100828007839555,0.14946882843286902,0.07820468466720701,0.576398268242039,0.8050800614205106
argentina,2009,501.917060966235,0.0029900327310852497,0.155837772738051,0.097004275255684,0.5330600100327529,0.7888920907575732
bahamas,2009,11.269108054259899,0.0,0.020927753667616403,0.0791728277813176,0.822894501681033,0.9229950831299669
belize,2009,1.48039977527698,6.183907702695e-05,0.116034049554567,0.07513291580805098,0.615466206516624,0.8066950109562689
brazil,2009,1583.90973897916,0.005910004744155239,0.13059462152200202,0.08819130476877698,0.591450592133824,0.8161465231687582
barbados,2009,4.83760982626978,0.0,0.1338373218777214,0.12292964512088489,0.5815242608103592,0.8382912278089656
chile,2009,190.36837948721399,0.0807937117036075,0.11235650317649201,0.23204525445647597,0.539533208076066,0.9647286774126415
colombia,2009,223.429106639898,0.00558258830877238,0.14780072332298,0.164669620036126,0.534800448189101,0.8528533798569794
costa_rica,2009,44.4744723526084,7.948542599534e-05,0.141529986927163,0.09369739451752399,0.610597628286598,0.8459044951572804
dominican_republic,2009,51.6518410646387,0.00095712281383077,0.15372901268314598,0.12414122269704703,0.5915529466862121,0.8703803048802359
ecuador,2009,77.19391422030901,0.00140750723222177,0.138792171796896,0.18538397649661897,0.520599527643181,0.8461831831689177
guatemala,2009,49.984918092548796,0.00457688926795283,0.189536925736932,0.08572281941339696,0.589373078751709,0.8692097131699907
guyana,2009,3.50055268581197,0.0563786957024143,0.0656111716026188,0.1800888115148292,0.409796836302752,0.7118755151226143
honduras,2009,16.8865476341935,0.0025642748017041,0.166306403968767,0.09391319301591,0.610644184532867,0.873428056319248
haiti,2009,13.6751867135516,0.0,0.168628896507647,0.09362651500470898,0.516516283735763,0.778771695248119
jamaica,2009,13.942336039189199,0.011524752809469501,0.082094813093192,0.0988137803114,0.681390609555653,0.8738239557697145
mexico,2009,963.660094723917,0.00307378294473178,0.150962102628175,0.16797883588364998,0.6072183164723031,0.9292330379288598
nicaragua,2009,9.36573551675866,0.0009147683078394999,0.136145771686999,0.074611206863062,0.542006117193718,0.7536778640516185
panama,2009,35.2206672459997,0.00048065668236235004,0.0728593337197548,0.11136337296498221,0.7297365468676971,0.9144399102347964
peru,2009,138.740245654411,0.0793313849464738,0.152930541321031,0.18258628411591898,0.507365164325183,0.9222133747086068
paraguay,2009,26.8112618628241,0.0,0.19793011135195498,0.17285964696428802,0.464438315437149,0.8352280737533919
el_salvador,2009,20.1973093857791,0.0,0.161789085322828,0.08791122635302898,0.609827390887884,0.8595277025637409
uruguay,2009,41.8589011921605,0.0011228251646845599,0.148186007103336,0.09260806331578703,0.583741563709475,0.8256584592932826
argentina,2010,552.738161802463,0.00522757823355919,0.158448608064195,0.094139154512527,0.514951802052167,0.7727671428624481
bahamas,2010,11.4424704317143,0.0,0.021276258548143,0.093722513213468,0.810746293493506,0.925745065255117
belize,2010,1.52486398602698,0.0,0.123871396060826,0.06721887838535798,0.60270443794048,0.793794712386664
brazil,2010,1703.15004088474,0.016313581515833998,0.12721859610015498,0.10546117744728503,0.576129219704224,0.8251225747674981
barbados,2010,4.72700011065619,0.0,0.13105483326847014,0.12811690093996178,0.5746387635247332,0.8338104977331651
chile,2010,201.493845099574,0.112434727455119,0.10772521713882201,0.24922572803936804,0.527783509550947,0.9971691821842561
colombia,2010,233.471483024664,0.007359352734887709,0.139670256956954,0.17404330404734802,0.533990736315847,0.8550636500550368
costa_rica,2010,46.8584568521451,0.00017346615064575002,0.145756507625769,0.087473144488317,0.619077530607562,0.8524806488722938
dominican_republic,2010,55.9594243753002,0.00116273238164458,0.152691172470205,0.12654276362936803,0.592929222707978,0.8733258911891956
ecuador,2010,79.9152302508205,0.00144998503952396,0.134018903242937,0.21322295661239196,0.511492075083149,0.8601839199780019
guatemala,2010,51.426570817881895,0.0063955975205155806,0.189383695734809,0.085534569638483,0.594695981042423,0.8760098439362306
guyana,2010,3.6328105737984098,0.0667238486427314,0.0574410926610439,0.19158617808956013,0.415645777782864,0.7313968971761995
honduras,2010,17.5166084257374,0.00529518445632418,0.16536557005673502,0.09050573698736297,0.606354456940853,0.8675209484412751
haiti,2010,12.902331959073098,0.0,0.144766049000321,0.09056663826129702,0.5250044873931919,0.76033717465481
jamaica,2010,13.739175678658501,0.0120174205240738,0.0775064821505559,0.10235682232791811,0.6654160677526779,0.8572967927552257
mexico,2010,1012.98135687087,0.005023796731229579,0.15561679349531501,0.16800231104297,0.603628174693829,0.9322710759633436
nicaragua,2010,9.778809539526181,0.01819894631975,0.142653729052542,0.07703415939664499,0.517337956532403,0.75522479130134
panama,2010,37.273325312385396,0.00065384325713865,0.0709673774154773,0.11284876178023269,0.7291301058369559,0.9136000882898045
peru,2010,150.300719889204,0.100296508719481,0.155564992898,0.202155073131406,0.48943577488579204,0.9474523496346791
paraguay,2010,29.7860333725215,0.0,0.18551603908290001,0.15746013381635596,0.45349021766540504,0.796466390564661
el_salvador,2010,20.6228144992436,0.0,0.161409524759431,0.09134959388375502,0.5950275152971181,0.8477866339403041
uruguay,2010,45.125322733723095,0.00094214432194539,0.13528323612273702,0.11000532100777896,0.582442690740022,0.8286733921924834
argentina,2011,585.924294024785,0.0051642805032087406,0.158506983942663,0.09361999211618,0.518119007511102,0.7754102640731537
bahamas,2011,11.512656732676001,0.0,0.0219156045658337,0.09853581518204228,0.798037823533209,0.9184892432810849
belize,2011,1.5541147201529701,0.0,0.137197622995142,0.063001014579943,0.592825399107411,0.7930240366824961
brazil,2011,1770.84042918727,0.018129393340246002,0.11783797666657099,0.11318253296901402,0.575681693234274,0.8248315962101049
barbados,2011,4.69517373022021,0.0,0.13004826181396578,0.13452088632996873,0.5677730709100249,0.8323422190539594
chile,2011,213.806970419313,0.11477759452478199,0.11011530733790399,0.23689791268129,0.534873462381462,0.996664276925438
colombia,2011,249.692829473374,0.007798007691569721,0.13217602576964102,0.20084552593360702,0.514400918867311,0.8552204782621288
costa_rica,2011,48.9217093246601,0.00033253848839454004,0.142961414837147,0.08293729190795701,0.63182086024544,0.8580521054789386
dominican_republic,2011,57.712869851171995,0.00295353946359234,0.150723772029499,0.13323165681091198,0.596387827044532,0.8832967953485353
ecuador,2011,86.2030731827862,0.0019307140639346098,0.13041015449388701,0.245936244239541,0.493074267100846,0.8713513798982087
guatemala,2011,53.5679253398243,0.010915384290344401,0.189568997751997,0.089867214515546,0.589769300915749,0.8801208974736364
guyana,2011,3.8267800671153798,0.09779628157386339,0.0601840110369443,0.2043547596822227,0.427997615212712,0.7903326675057424
honduras,2011,18.1884913394357,0.00289792578688078,0.171943940174517,0.08619821996861102,0.5820633392214021,0.8431034251514109
haiti,2011,13.5601203945154,0.0,0.14654058030893,0.09938522239481298,0.512340187151589,0.758265989855332
